LapTime,LapNumber,Interval_front,Interval_behind,PitIn,PitOut,Driver,Compound,Compound_Detail,Year,TyreLife,GP,Position,TrackStatus
96.907,2.0,0.9850000000001273,0.9659999999998945,0,0,LEC,SOFT,C4,2023,2.0,Saudi Arabian Grand Prix,9.0,1
96.615,2.0,0.9659999999998945,0.7339999999999236,0,0,ZHO,MEDIUM,C3,2023,2.0,Saudi Arabian Grand Prix,10.0,1
97.219,2.0,0.7339999999999236,0.5100000000002183,0,0,MAG,MEDIUM,C3,2023,2.0,Saudi Arabian Grand Prix,11.0,1
97.67,2.0,0.5100000000002183,0.47899999999981446,0,0,HUL,MEDIUM,C3,2023,2.0,Saudi Arabian Grand Prix,12.0,1
97.68,2.0,0.47899999999981446,0.8580000000001746,0,0,VER,MEDIUM,C3,2023,2.0,Saudi Arabian Grand Prix,13.0,1
98.171,2.0,0.8580000000001746,0.6149999999997817,0,0,TSU,MEDIUM,C3,2023,2.0,Saudi Arabian Grand Prix,14.0,1
98.763,2.0,0.6149999999997817,0.5260000000002947,0,0,BOT,MEDIUM,C3,2023,2.0,Saudi Arabian Grand Prix,15.0,1
98.916,2.0,0.5260000000002947,1.8769999999999527,0,0,ALB,MEDIUM,C3,2023,2.0,Saudi Arabian Grand Prix,16.0,1
99.426,2.0,1.8769999999999527,0.7100000000000364,0,0,SAR,HARD,C2,2023,2.0,Saudi Arabian Grand Prix,17.0,1
100.748,2.0,0.7100000000000364,1.9049999999997453,0,0,DEV,MEDIUM,C3,2023,2.0,Saudi Arabian Grand Prix,18.0,1
103.07,2.0,1.9049999999997453,22.666000000000167,1,0,NOR,SOFT,C4,2023,2.0,Saudi Arabian Grand Prix,19.0,1
124.805,2.0,22.666000000000167,100.0,0,1,PIA,HARD,C2,2023,1.0,Saudi Arabian Grand Prix,20.0,1
95.14,3.0,100.0,0.43400000000019645,0,0,ALO,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,1.0,1
94.829,3.0,0.43400000000019645,2.074000000000069,0,0,PER,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,2.0,1
95.3,3.0,2.074000000000069,0.5900000000001455,0,0,RUS,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,3.0,1
95.239,3.0,0.5900000000001455,0.69399999999996,0,0,STR,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,4.0,1
95.354,3.0,0.69399999999996,1.9669999999996435,0,0,SAI,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,5.0,1
96.066,3.0,1.9669999999996435,1.537000000000262,0,0,OCO,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,6.0,1
96.628,3.0,1.537000000000262,0.41800000000012005,0,0,HAM,HARD,C2,2023,3.0,Saudi Arabian Grand Prix,7.0,1
96.044,3.0,0.41800000000012005,0.7659999999996217,0,0,GAS,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,8.0,1
95.825,3.0,0.7659999999996217,1.4010000000002947,0,0,LEC,SOFT,C4,2023,3.0,Saudi Arabian Grand Prix,9.0,1
96.26,3.0,1.4010000000002947,1.2699999999999818,0,0,ZHO,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,10.0,1
96.796,3.0,1.2699999999999818,0.2519999999999527,0,0,MAG,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,11.0,1
96.538,3.0,0.2519999999999527,0.4670000000000982,0,0,HUL,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,12.0,1
96.526,3.0,0.4670000000000982,1.481999999999971,0,0,VER,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,13.0,1
97.15,3.0,1.481999999999971,0.42099999999982174,0,0,TSU,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,14.0,1
96.956,3.0,0.42099999999982174,0.6350000000002183,0,0,BOT,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,15.0,1
97.065,3.0,0.6350000000002183,1.8089999999997417,0,0,ALB,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,16.0,1
96.997,3.0,1.8089999999997417,0.6579999999999018,0,0,SAR,HARD,C2,2023,3.0,Saudi Arabian Grand Prix,17.0,1
96.945,3.0,0.6579999999999018,23.259999999999764,0,0,DEV,MEDIUM,C3,2023,3.0,Saudi Arabian Grand Prix,18.0,1
95.634,3.0,23.259999999999764,5.234000000000378,0,0,PIA,HARD,C2,2023,2.0,Saudi Arabian Grand Prix,19.0,1
123.534,3.0,5.234000000000378,100.0,0,1,NOR,HARD,C2,2023,1.0,Saudi Arabian Grand Prix,20.0,1
95.651,4.0,100.0,0.5789999999997235,0,0,PER,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,1.0,1
96.664,4.0,0.5789999999997235,1.4399999999995998,0,0,ALO,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,2.0,1
95.596,4.0,1.4399999999995998,0.5540000000000873,0,0,RUS,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,3.0,1
95.56,4.0,0.5540000000000873,0.5619999999998981,0,0,STR,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,4.0,1
95.428,4.0,0.5619999999998981,2.268000000000029,0,0,SAI,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,5.0,1
95.729,4.0,2.268000000000029,2.0709999999999127,0,0,OCO,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,6.0,1
96.263,4.0,2.0709999999999127,0.4460000000008222,0,0,HAM,HARD,C2,2023,4.0,Saudi Arabian Grand Prix,7.0,1
96.291,4.0,0.4460000000008222,0.3459999999995489,0,0,GAS,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,8.0,1
95.871,4.0,0.3459999999995489,1.8890000000001237,0,0,LEC,SOFT,C4,2023,4.0,Saudi Arabian Grand Prix,9.0,1
96.359,4.0,1.8890000000001237,2.0090000000000146,0,0,ZHO,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,10.0,1
97.098,4.0,2.0090000000000146,0.12399999999979627,0,0,MAG,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,11.0,1
96.503,4.0,0.12399999999979627,0.623000000000502,0,0,VER,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,12.0,1
97.593,4.0,0.623000000000502,1.36200000000008,0,0,HUL,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,13.0,1
97.006,4.0,1.36200000000008,0.6259999999992942,0,0,TSU,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,14.0,1
97.211,4.0,0.6259999999992942,0.33700000000044383,0,0,BOT,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,15.0,1
96.913,4.0,0.33700000000044383,1.7399999999997817,0,0,ALB,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,16.0,1
96.844,4.0,1.7399999999997817,0.6610000000000582,0,0,SAR,HARD,C2,2023,4.0,Saudi Arabian Grand Prix,17.0,1
96.847,4.0,0.6610000000000582,21.925000000000182,0,0,DEV,MEDIUM,C3,2023,4.0,Saudi Arabian Grand Prix,18.0,1
95.512,4.0,21.925000000000182,6.34900000000016,0,0,PIA,HARD,C2,2023,3.0,Saudi Arabian Grand Prix,19.0,1
96.627,4.0,6.34900000000016,100.0,0,0,NOR,HARD,C2,2023,2.0,Saudi Arabian Grand Prix,20.0,1
94.873,5.0,100.0,0.6260000000002037,0,0,PER,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,1.0,1
94.92,5.0,0.6260000000002037,1.943000000000211,0,0,ALO,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,2.0,1
95.423,5.0,1.943000000000211,0.6019999999998618,0,0,RUS,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,3.0,1
95.471,5.0,0.6019999999998618,0.5239999999994325,0,0,STR,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,4.0,1
95.433,5.0,0.5239999999994325,2.6840000000001965,0,0,SAI,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,5.0,1
95.849,5.0,2.6840000000001965,2.088999999999942,0,0,OCO,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,6.0,1
95.867,5.0,2.088999999999942,0.5520000000005894,0,0,HAM,HARD,C2,2023,5.0,Saudi Arabian Grand Prix,7.0,1
95.973,5.0,0.5520000000005894,0.6479999999992287,0,0,GAS,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,8.0,1
96.275,5.0,0.6479999999992287,1.928000000000793,0,0,LEC,SOFT,C4,2023,5.0,Saudi Arabian Grand Prix,9.0,1
96.314,5.0,1.928000000000793,1.1779999999998836,0,0,ZHO,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,10.0,1
95.359,5.0,1.1779999999998836,1.8149999999995998,0,0,VER,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,11.0,1
97.298,5.0,1.8149999999995998,0.20200000000022555,0,0,MAG,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,12.0,1
96.753,5.0,0.20200000000022555,1.3140000000003056,0,0,HUL,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,13.0,1
96.705,5.0,1.3140000000003056,0.5180000000000291,0,0,TSU,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,14.0,1
96.597,5.0,0.5180000000000291,0.8479999999999563,0,0,BOT,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,15.0,1
97.108,5.0,0.8479999999999563,1.51299999999992,0,0,ALB,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,16.0,1
96.881,5.0,1.51299999999992,0.7719999999999345,0,0,SAR,HARD,C2,2023,5.0,Saudi Arabian Grand Prix,17.0,1
96.992,5.0,0.7719999999999345,20.594999999999345,0,0,DEV,MEDIUM,C3,2023,5.0,Saudi Arabian Grand Prix,18.0,1
95.662,5.0,20.594999999999345,6.616000000000895,0,0,PIA,HARD,C2,2023,4.0,Saudi Arabian Grand Prix,19.0,1
95.929,5.0,6.616000000000895,100.0,0,0,NOR,HARD,C2,2023,3.0,Saudi Arabian Grand Prix,20.0,1
94.621,6.0,100.0,0.6629999999995562,0,0,PER,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,1.0,1
94.658,6.0,0.6629999999995562,2.7620000000006257,0,0,ALO,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,2.0,1
95.477,6.0,2.7620000000006257,0.6759999999994761,0,0,RUS,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,3.0,1
95.551,6.0,0.6759999999994761,0.6400000000003274,0,0,STR,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,4.0,1
95.667,6.0,0.6400000000003274,2.8109999999996944,0,0,SAI,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,5.0,1
95.794,6.0,2.8109999999996944,2.268000000000029,0,0,OCO,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,6.0,1
95.973,6.0,2.268000000000029,0.41600000000016735,0,0,HAM,HARD,C2,2023,6.0,Saudi Arabian Grand Prix,7.0,1
95.837,6.0,0.41600000000016735,0.15800000000035652,0,0,GAS,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,8.0,1
95.347,6.0,0.15800000000035652,2.5090000000000146,0,0,LEC,SOFT,C4,2023,6.0,Saudi Arabian Grand Prix,9.0,1
95.928,6.0,2.5090000000000146,1.0900000000001455,0,0,ZHO,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,10.0,1
95.84,6.0,1.0900000000001455,2.2719999999999345,0,0,VER,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,11.0,1
96.095,6.0,2.2719999999999345,0.7129999999997381,0,0,HUL,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,12.0,1
97.01,6.0,0.7129999999997381,1.293999999999869,0,0,MAG,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,13.0,1
96.788,6.0,1.293999999999869,1.1480000000001382,0,0,TSU,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,14.0,1
97.418,6.0,1.1480000000001382,0.43400000000019645,0,0,BOT,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,15.0,1
97.004,6.0,0.43400000000019645,1.5519999999996799,0,0,ALB,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,16.0,1
97.043,6.0,1.5519999999996799,0.5910000000003492,0,0,SAR,HARD,C2,2023,6.0,Saudi Arabian Grand Prix,17.0,1
96.862,6.0,0.5910000000003492,19.091999999999643,0,0,DEV,MEDIUM,C3,2023,6.0,Saudi Arabian Grand Prix,18.0,1
95.359,6.0,19.091999999999643,7.220000000000255,0,0,PIA,HARD,C2,2023,5.0,Saudi Arabian Grand Prix,19.0,1
95.963,6.0,7.220000000000255,100.0,0,0,NOR,HARD,C2,2023,4.0,Saudi Arabian Grand Prix,20.0,1
94.277,7.0,100.0,0.8079999999999927,0,0,PER,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,1.0,1
94.422,7.0,0.8079999999999927,3.595999999999549,0,0,ALO,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,2.0,1
95.256,7.0,3.595999999999549,0.5600000000004002,0,0,RUS,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,3.0,1
95.14,7.0,0.5600000000004002,0.7160000000003492,0,0,STR,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,4.0,1
95.216,7.0,0.7160000000003492,3.4420000000000073,0,0,SAI,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,5.0,1
95.847,7.0,3.4420000000000073,2.513999999999214,0,0,OCO,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,6.0,1
96.093,7.0,2.513999999999214,0.5980000000008658,0,0,HAM,HARD,C2,2023,7.0,Saudi Arabian Grand Prix,7.0,1
96.117,7.0,0.5980000000008658,0.8619999999991705,0,0,LEC,SOFT,C4,2023,7.0,Saudi Arabian Grand Prix,8.0,1
97.137,7.0,0.8619999999991705,2.036000000000058,0,0,GAS,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,9.0,1
96.506,7.0,2.036000000000058,0.2710000000006403,0,0,ZHO,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,10.0,1
95.687,7.0,0.2710000000006403,2.982999999999265,0,0,VER,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,11.0,1
96.398,7.0,2.982999999999265,0.6190000000005966,0,0,HUL,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,12.0,1
96.304,7.0,0.6190000000005966,1.644999999999527,0,0,MAG,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,13.0,1
96.655,7.0,1.644999999999527,2.167000000000371,0,0,TSU,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,14.0,1
97.674,7.0,2.167000000000371,0.33699999999953434,0,0,BOT,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,15.0,1
97.577,7.0,0.33699999999953434,1.2570000000005166,0,0,ALB,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,16.0,1
97.282,7.0,1.2570000000005166,0.3959999999997308,0,0,SAR,HARD,C2,2023,7.0,Saudi Arabian Grand Prix,17.0,1
97.087,7.0,0.3959999999997308,17.64100000000053,0,0,DEV,MEDIUM,C3,2023,7.0,Saudi Arabian Grand Prix,18.0,1
95.636,7.0,17.64100000000053,7.354999999999563,0,0,PIA,HARD,C2,2023,6.0,Saudi Arabian Grand Prix,19.0,1
95.771,7.0,7.354999999999563,100.0,0,0,NOR,HARD,C2,2023,5.0,Saudi Arabian Grand Prix,20.0,1
94.477,8.0,100.0,0.7290000000002692,0,0,PER,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,1.0,1
94.398,8.0,0.7290000000002692,4.354999999999563,0,0,ALO,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,2.0,1
95.157,8.0,4.354999999999563,1.0190000000002328,0,0,RUS,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,3.0,1
95.616,8.0,1.0190000000002328,0.4210000000002765,0,0,STR,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,4.0,1
95.321,8.0,0.4210000000002765,4.332999999999629,0,0,SAI,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,5.0,1
96.212,8.0,4.332999999999629,2.423999999999978,0,0,OCO,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,6.0,1
96.122,8.0,2.423999999999978,0.33399999999983265,0,0,HAM,HARD,C2,2023,8.0,Saudi Arabian Grand Prix,7.0,1
95.858,8.0,0.33399999999983265,1.649000000000342,0,0,LEC,SOFT,C4,2023,8.0,Saudi Arabian Grand Prix,8.0,1
96.645,8.0,1.649000000000342,0.7910000000001673,0,0,GAS,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,9.0,1
95.129,8.0,0.7910000000001673,1.7339999999994689,0,0,VER,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,10.0,1
97.134,8.0,1.7339999999994689,2.4020000000000437,0,0,ZHO,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,11.0,1
96.282,8.0,2.4020000000000437,2.5510000000003856,0,0,HUL,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,12.0,1
96.569,8.0,2.5510000000003856,0.9729999999999563,0,0,TSU,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,13.0,1
99.187,8.0,0.9729999999999563,2.0150000000003274,1,0,MAG,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,14.0,1
97.053,8.0,2.0150000000003274,1.4409999999998035,0,0,ALB,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,15.0,1
98.831,8.0,1.4409999999998035,0.3789999999999054,0,0,BOT,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,16.0,1
97.22,8.0,0.3789999999999054,0.6430000000000291,0,0,DEV,MEDIUM,C3,2023,8.0,Saudi Arabian Grand Prix,17.0,1
98.259,8.0,0.6430000000000291,15.403999999999542,0,0,SAR,HARD,C2,2023,8.0,Saudi Arabian Grand Prix,18.0,1
95.626,8.0,15.403999999999542,7.2520000000004075,0,0,PIA,HARD,C2,2023,7.0,Saudi Arabian Grand Prix,19.0,1
95.523,8.0,7.2520000000004075,100.0,0,0,NOR,HARD,C2,2023,6.0,Saudi Arabian Grand Prix,20.0,1
94.255,9.0,100.0,0.8739999999997963,0,0,PER,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,1.0,1
94.4,9.0,0.8739999999997963,5.845000000000255,0,0,ALO,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,2.0,1
95.89,9.0,5.845000000000255,1.2470000000002983,0,0,RUS,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,3.0,1
96.118,9.0,1.2470000000002983,0.6809999999995853,0,0,STR,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,4.0,1
96.378,9.0,0.6809999999995853,3.8789999999999054,0,0,SAI,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,5.0,1
95.924,9.0,3.8789999999999054,2.19800000000032,0,0,OCO,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,6.0,1
95.364,9.0,2.19800000000032,1.2799999999997453,0,0,LEC,SOFT,C4,2023,9.0,Saudi Arabian Grand Prix,7.0,1
96.978,9.0,1.2799999999997453,1.356999999999971,0,0,HAM,HARD,C2,2023,9.0,Saudi Arabian Grand Prix,8.0,1
95.561,9.0,1.356999999999971,0.19700000000011642,0,0,VER,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,9.0,1
96.549,9.0,0.19700000000011642,2.42699999999968,0,0,GAS,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,10.0,1
96.451,9.0,2.42699999999968,2.5640000000003056,0,0,ZHO,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,11.0,1
96.613,9.0,2.5640000000003056,2.2229999999999563,0,0,HUL,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,12.0,1
96.285,9.0,2.2229999999999563,2.8289999999997235,0,0,TSU,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,13.0,1
96.126,9.0,2.8289999999997235,2.943000000000211,0,0,ALB,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,14.0,1
97.249,9.0,2.943000000000211,0.5529999999998836,0,0,DEV,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,15.0,1
97.159,9.0,0.5529999999998836,1.436000000000604,0,0,SAR,HARD,C2,2023,9.0,Saudi Arabian Grand Prix,16.0,1
99.617,9.0,1.436000000000604,9.890999999999622,1,0,BOT,MEDIUM,C3,2023,9.0,Saudi Arabian Grand Prix,17.0,1
112.964,9.0,9.890999999999622,2.818000000000211,0,1,MAG,HARD,C2,2023,1.0,Saudi Arabian Grand Prix,18.0,1
95.9,9.0,2.818000000000211,7.072999999999411,0,0,PIA,HARD,C2,2023,8.0,Saudi Arabian Grand Prix,19.0,1
95.721,9.0,7.072999999999411,100.0,0,0,NOR,HARD,C2,2023,7.0,Saudi Arabian Grand Prix,20.0,1
94.106,10.0,100.0,1.6030000000000655,0,0,PER,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,1.0,1
94.835,10.0,1.6030000000000655,6.275000000000546,0,0,ALO,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,2.0,1
95.265,10.0,6.275000000000546,1.4249999999992724,0,0,RUS,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,3.0,1
95.443,10.0,1.4249999999992724,1.2940000000007785,0,0,STR,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,4.0,1
96.056,10.0,1.2940000000007785,3.777999999999338,0,0,SAI,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,5.0,1
95.955,10.0,3.777999999999338,1.855000000000473,0,0,OCO,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,6.0,1
95.612,10.0,1.855000000000473,1.6439999999993233,0,0,LEC,SOFT,C4,2023,10.0,Saudi Arabian Grand Prix,7.0,1
95.976,10.0,1.6439999999993233,0.8240000000005239,0,0,HAM,HARD,C2,2023,10.0,Saudi Arabian Grand Prix,8.0,1
95.443,10.0,0.8240000000005239,1.0159999999996217,0,0,VER,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,9.0,1
96.262,10.0,1.0159999999996217,2.418000000000575,0,0,GAS,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,10.0,1
96.253,10.0,2.418000000000575,2.4769999999998618,0,0,ZHO,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,11.0,1
96.166,10.0,2.4769999999998618,2.243999999999687,0,0,HUL,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,12.0,1
96.187,10.0,2.243999999999687,2.9530000000004293,0,0,TSU,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,13.0,1
96.311,10.0,2.9530000000004293,3.22400000000016,0,0,ALB,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,14.0,1
96.592,10.0,3.22400000000016,0.7179999999998472,0,0,DEV,MEDIUM,C3,2023,10.0,Saudi Arabian Grand Prix,15.0,1
96.757,10.0,0.7179999999998472,10.403999999999542,0,0,SAR,HARD,C2,2023,10.0,Saudi Arabian Grand Prix,16.0,1
95.834,10.0,10.403999999999542,2.766000000000531,0,0,MAG,HARD,C2,2023,2.0,Saudi Arabian Grand Prix,17.0,1
