LapTime,LapNumber,Interval_front,Interval_behind,PitIn,PitOut,Driver,Compound,Compound_Detail,Year,TyreLife,GP,Position,TrackStatus
91.348,46.0,3.3580000000001746,2.5390000000006694,0,0,SAI,HARD,C2,2024,19.0,Miami Grand Prix,4.0,1
91.681,46.0,2.5390000000006694,0.7789999999995416,0,0,PER,MEDIUM,C3,2024,23.0,Miami Grand Prix,5.0,1
91.679,46.0,0.7789999999995416,4.185999999999694,0,0,HAM,MEDIUM,C3,2024,23.0,Miami Grand Prix,6.0,1
92.025,46.0,4.185999999999694,3.8900000000003274,0,0,TSU,HARD,C2,2024,18.0,Miami Grand Prix,7.0,1
92.304,46.0,3.8900000000003274,3.5649999999996,0,0,RUS,HARD,C2,2024,22.0,Miami Grand Prix,8.0,1
93.497,46.0,3.5649999999996,0.29800000000068394,0,0,OCO,HARD,C2,2024,24.0,Miami Grand Prix,9.0,1
93.592,46.0,0.29800000000068394,3.9439999999995052,0,0,ALO,MEDIUM,C3,2024,25.0,Miami Grand Prix,10.0,1
92.667,46.0,3.9439999999995052,1.4960000000000946,0,0,HUL,MEDIUM,C3,2024,18.0,Miami Grand Prix,11.0,1
94.341,46.0,1.4960000000000946,0.6750000000001819,0,0,GAS,HARD,C2,2024,34.0,Miami Grand Prix,12.0,1
92.801,46.0,0.6750000000001819,0.7190000000000509,0,0,ALB,HARD,C2,2024,36.0,Miami Grand Prix,13.0,1
92.591,46.0,0.7190000000000509,0.5399999999999636,0,0,ZHO,SOFT,C4,2024,18.0,Miami Grand Prix,14.0,1
92.451,46.0,0.5399999999999636,1.4769999999998618,0,0,STR,MEDIUM,C3,2024,18.0,Miami Grand Prix,15.0,1
92.845,46.0,1.4769999999998618,1.542000000000371,0,0,RIC,MEDIUM,C3,2024,23.0,Miami Grand Prix,16.0,1
92.908,46.0,1.542000000000371,2.043999999999869,0,0,BOT,MEDIUM,C3,2024,17.0,Miami Grand Prix,17.0,1
91.08,46.0,2.043999999999869,0.43800000000010186,0,0,PIA,MEDIUM,C3,2024,12.0,Miami Grand Prix,18.0,1
93.068,46.0,0.43800000000010186,100.0,0,0,MAG,MEDIUM,C3,2024,18.0,Miami Grand Prix,19.0,1
91.423,47.0,100.0,5.1030000000000655,0,0,NOR,HARD,C2,2024,18.0,Miami Grand Prix,1.0,1
91.513,47.0,5.1030000000000655,2.293999999999869,0,0,VER,HARD,C2,2024,24.0,Miami Grand Prix,2.0,1
91.627,47.0,2.293999999999869,3.2539999999999054,0,0,LEC,HARD,C2,2024,28.0,Miami Grand Prix,3.0,1
91.523,47.0,3.2539999999999054,2.3850000000002183,0,0,SAI,HARD,C2,2024,20.0,Miami Grand Prix,4.0,1
91.369,47.0,2.3850000000002183,0.7399999999997817,0,0,PER,MEDIUM,C3,2024,24.0,Miami Grand Prix,5.0,1
91.33,47.0,0.7399999999997817,4.86200000000008,0,0,HAM,MEDIUM,C3,2024,24.0,Miami Grand Prix,6.0,1
92.006,47.0,4.86200000000008,4.082000000000335,0,0,TSU,HARD,C2,2024,19.0,Miami Grand Prix,7.0,1
92.198,47.0,4.082000000000335,4.682999999999993,0,0,RUS,HARD,C2,2024,23.0,Miami Grand Prix,8.0,1
93.316,47.0,4.682999999999993,0.10199999999986176,0,0,OCO,HARD,C2,2024,25.0,Miami Grand Prix,9.0,1
93.12,47.0,0.10199999999986176,3.007999999999811,0,0,ALO,MEDIUM,C3,2024,26.0,Miami Grand Prix,10.0,1
92.184,47.0,3.007999999999811,2.0789999999997235,0,0,HUL,MEDIUM,C3,2024,19.0,Miami Grand Prix,11.0,1
92.767,47.0,2.0789999999997235,0.568000000000211,0,0,GAS,HARD,C2,2024,35.0,Miami Grand Prix,12.0,1
92.66,47.0,0.568000000000211,0.8400000000001455,0,0,ALB,HARD,C2,2024,37.0,Miami Grand Prix,13.0,1
92.781,47.0,0.8400000000001455,0.20100000000002183,0,0,ZHO,SOFT,C4,2024,19.0,Miami Grand Prix,14.0,1
92.442,47.0,0.20100000000002183,1.6019999999998618,0,0,STR,MEDIUM,C3,2024,19.0,Miami Grand Prix,15.0,1
92.567,47.0,1.6019999999998618,1.8630000000002838,0,0,RIC,MEDIUM,C3,2024,24.0,Miami Grand Prix,16.0,1
92.888,47.0,1.8630000000002838,0.7969999999995707,0,0,BOT,MEDIUM,C3,2024,18.0,Miami Grand Prix,17.0,1
91.641,47.0,0.7969999999995707,1.7860000000000582,0,0,PIA,MEDIUM,C3,2024,13.0,Miami Grand Prix,18.0,1
92.989,47.0,1.7860000000000582,100.0,0,0,MAG,MEDIUM,C3,2024,19.0,Miami Grand Prix,19.0,1
91.135,48.0,100.0,5.22899999999936,0,0,NOR,HARD,C2,2024,19.0,Miami Grand Prix,1.0,1
91.261,48.0,5.22899999999936,2.2600000000002183,0,0,VER,HARD,C2,2024,25.0,Miami Grand Prix,2.0,1
91.227,48.0,2.2600000000002183,3.418999999999869,0,0,LEC,HARD,C2,2024,29.0,Miami Grand Prix,3.0,1
91.392,48.0,3.418999999999869,2.542000000000371,0,0,SAI,HARD,C2,2024,21.0,Miami Grand Prix,4.0,1
91.549,48.0,2.542000000000371,0.8170000000000073,0,0,PER,MEDIUM,C3,2024,25.0,Miami Grand Prix,5.0,1
91.626,48.0,0.8170000000000073,5.246000000000095,0,0,HAM,MEDIUM,C3,2024,25.0,Miami Grand Prix,6.0,1
92.01,48.0,5.246000000000095,4.246999999999389,0,0,TSU,HARD,C2,2024,20.0,Miami Grand Prix,7.0,1
92.175,48.0,4.246999999999389,5.654000000000451,0,0,RUS,HARD,C2,2024,24.0,Miami Grand Prix,8.0,1
93.044,48.0,5.654000000000451,0.8000000000001819,0,0,ALO,MEDIUM,C3,2024,27.0,Miami Grand Prix,9.0,1
93.946,48.0,0.8000000000001819,1.4619999999995343,0,0,OCO,HARD,C2,2024,26.0,Miami Grand Prix,10.0,1
92.298,48.0,1.4619999999995343,2.4090000000005602,0,0,HUL,MEDIUM,C3,2024,20.0,Miami Grand Prix,11.0,1
92.628,48.0,2.4090000000005602,0.4919999999992797,0,0,GAS,HARD,C2,2024,36.0,Miami Grand Prix,12.0,1
92.552,48.0,0.4919999999992797,1.4240000000008877,0,0,ALB,HARD,C2,2024,38.0,Miami Grand Prix,13.0,1
92.935,48.0,1.4240000000008877,1.0729999999994106,0,0,STR,MEDIUM,C3,2024,20.0,Miami Grand Prix,14.0,1
94.209,48.0,1.0729999999994106,0.6069999999999709,0,0,ZHO,SOFT,C4,2024,20.0,Miami Grand Prix,15.0,1
93.013,48.0,0.6069999999999709,1.4750000000003638,0,0,RIC,MEDIUM,C3,2024,25.0,Miami Grand Prix,16.0,1
91.828,48.0,1.4750000000003638,0.795999999999367,0,0,PIA,MEDIUM,C3,2024,14.0,Miami Grand Prix,17.0,1
93.421,48.0,0.795999999999367,1.5460000000002765,0,0,BOT,MEDIUM,C3,2024,19.0,Miami Grand Prix,18.0,1
92.384,48.0,1.5460000000002765,100.0,0,0,MAG,MEDIUM,C3,2024,20.0,Miami Grand Prix,19.0,1
91.177,49.0,100.0,5.649000000000342,0,0,NOR,HARD,C2,2024,20.0,Miami Grand Prix,1.0,1
91.597,49.0,5.649000000000342,1.9809999999997672,0,0,VER,HARD,C2,2024,26.0,Miami Grand Prix,2.0,1
91.318,49.0,1.9809999999997672,3.5159999999996217,0,0,LEC,HARD,C2,2024,30.0,Miami Grand Prix,3.0,1
91.415,49.0,3.5159999999996217,2.5230000000001382,0,0,SAI,HARD,C2,2024,22.0,Miami Grand Prix,4.0,1
91.396,49.0,2.5230000000001382,0.8530000000000655,0,0,PER,MEDIUM,C3,2024,26.0,Miami Grand Prix,5.0,1
91.432,49.0,0.8530000000000655,5.9780000000000655,0,0,HAM,MEDIUM,C3,2024,26.0,Miami Grand Prix,6.0,1
92.164,49.0,5.9780000000000655,4.203000000000429,0,0,TSU,HARD,C2,2024,21.0,Miami Grand Prix,7.0,1
92.12,49.0,4.203000000000429,5.836999999999534,0,0,RUS,HARD,C2,2024,25.0,Miami Grand Prix,8.0,1
92.303,49.0,5.836999999999534,1.3280000000004293,0,0,ALO,MEDIUM,C3,2024,28.0,Miami Grand Prix,9.0,1
92.831,49.0,1.3280000000004293,1.1049999999995634,0,0,OCO,HARD,C2,2024,27.0,Miami Grand Prix,10.0,1
92.474,49.0,1.1049999999995634,2.6549999999997453,0,0,HUL,MEDIUM,C3,2024,21.0,Miami Grand Prix,11.0,1
92.72,49.0,2.6549999999997453,0.4180000000005748,0,0,GAS,HARD,C2,2024,37.0,Miami Grand Prix,12.0,1
92.646,49.0,0.4180000000005748,1.1199999999998909,0,0,ALB,HARD,C2,2024,39.0,Miami Grand Prix,13.0,1
92.342,49.0,1.1199999999998909,1.668999999999869,0,0,STR,MEDIUM,C3,2024,21.0,Miami Grand Prix,14.0,1
92.938,49.0,1.668999999999869,0.3890000000001237,0,0,ZHO,SOFT,C4,2024,21.0,Miami Grand Prix,15.0,1
92.72,49.0,0.3890000000001237,0.7049999999999272,0,0,RIC,MEDIUM,C3,2024,26.0,Miami Grand Prix,16.0,1
91.95,49.0,0.7049999999999272,2.032000000000153,0,0,PIA,MEDIUM,C3,2024,15.0,Miami Grand Prix,17.0,1
93.186,49.0,2.032000000000153,0.7039999999997235,0,0,BOT,MEDIUM,C3,2024,20.0,Miami Grand Prix,18.0,1
92.344,49.0,0.7039999999997235,100.0,0,0,MAG,MEDIUM,C3,2024,21.0,Miami Grand Prix,19.0,1
91.227,50.0,100.0,5.760000000000218,0,0,NOR,HARD,C2,2024,21.0,Miami Grand Prix,1.0,1
91.338,50.0,5.760000000000218,2.5789999999997235,0,0,VER,HARD,C2,2024,27.0,Miami Grand Prix,2.0,1
91.936,50.0,2.5789999999997235,3.1260000000002037,0,0,LEC,HARD,C2,2024,31.0,Miami Grand Prix,3.0,1
91.546,50.0,3.1260000000002037,2.712000000000444,0,0,SAI,HARD,C2,2024,23.0,Miami Grand Prix,4.0,1
91.735,50.0,2.712000000000444,0.7429999999994834,0,0,PER,MEDIUM,C3,2024,27.0,Miami Grand Prix,5.0,1
91.625,50.0,0.7429999999994834,6.305000000000291,0,0,HAM,MEDIUM,C3,2024,27.0,Miami Grand Prix,6.0,1
91.952,50.0,6.305000000000291,4.689000000000306,0,0,TSU,HARD,C2,2024,22.0,Miami Grand Prix,7.0,1
92.438,50.0,4.689000000000306,5.468999999999141,0,0,RUS,HARD,C2,2024,26.0,Miami Grand Prix,8.0,1
92.07,50.0,5.468999999999141,1.443000000000211,0,0,ALO,MEDIUM,C3,2024,29.0,Miami Grand Prix,9.0,1
92.185,50.0,1.443000000000211,1.0640000000003056,0,0,OCO,HARD,C2,2024,28.0,Miami Grand Prix,10.0,1
92.144,50.0,1.0640000000003056,3.0029999999997017,0,0,HUL,MEDIUM,C3,2024,22.0,Miami Grand Prix,11.0,1
92.492,50.0,3.0029999999997017,0.6810000000004948,0,0,GAS,HARD,C2,2024,38.0,Miami Grand Prix,12.0,1
92.755,50.0,0.6810000000004948,0.35599999999976717,0,0,ALB,HARD,C2,2024,40.0,Miami Grand Prix,13.0,1
91.991,50.0,0.35599999999976717,2.2000000000007276,0,0,STR,MEDIUM,C3,2024,22.0,Miami Grand Prix,14.0,1
92.522,50.0,2.2000000000007276,0.8999999999996362,0,0,ZHO,SOFT,C4,2024,22.0,Miami Grand Prix,15.0,1
93.033,50.0,0.8999999999996362,0.046999999998661224,0,0,RIC,MEDIUM,C3,2024,27.0,Miami Grand Prix,16.0,1
92.375,50.0,0.046999999998661224,2.117000000000189,0,0,PIA,MEDIUM,C3,2024,16.0,Miami Grand Prix,17.0,1
92.46,50.0,2.117000000000189,0.6390000000010332,0,0,BOT,MEDIUM,C3,2024,21.0,Miami Grand Prix,18.0,1
92.395,50.0,0.6390000000010332,100.0,0,0,MAG,MEDIUM,C3,2024,22.0,Miami Grand Prix,19.0,1
91.08,51.0,100.0,5.963999999999942,0,0,NOR,HARD,C2,2024,22.0,Miami Grand Prix,1.0,1
91.284,51.0,5.963999999999942,2.518000000000029,0,0,VER,HARD,C2,2024,28.0,Miami Grand Prix,2.0,1
91.223,51.0,2.518000000000029,2.9420000000009168,0,0,LEC,HARD,C2,2024,32.0,Miami Grand Prix,3.0,1
91.039,51.0,2.9420000000009168,3.191999999999098,0,0,SAI,HARD,C2,2024,24.0,Miami Grand Prix,4.0,1
91.519,51.0,3.191999999999098,0.7240000000001601,0,0,PER,MEDIUM,C3,2024,28.0,Miami Grand Prix,5.0,1
91.5,51.0,0.7240000000001601,6.875,0,0,HAM,MEDIUM,C3,2024,28.0,Miami Grand Prix,6.0,1
92.07,51.0,6.875,4.67200000000048,0,0,TSU,HARD,C2,2024,23.0,Miami Grand Prix,7.0,1
92.053,51.0,4.67200000000048,5.413000000000466,0,0,RUS,HARD,C2,2024,27.0,Miami Grand Prix,8.0,1
91.997,51.0,5.413000000000466,1.4829999999983556,0,0,ALO,MEDIUM,C3,2024,30.0,Miami Grand Prix,9.0,1
92.037,51.0,1.4829999999983556,1.0710000000017317,0,0,OCO,HARD,C2,2024,29.0,Miami Grand Prix,10.0,1
92.044,51.0,1.0710000000017317,3.480999999999767,0,0,HUL,MEDIUM,C3,2024,23.0,Miami Grand Prix,11.0,1
92.522,51.0,3.480999999999767,2.300999999999476,0,0,GAS,HARD,C2,2024,39.0,Miami Grand Prix,12.0,1
94.142,51.0,2.300999999999476,0.16499999999905413,0,0,ALB,HARD,C2,2024,41.0,Miami Grand Prix,13.0,1
93.951,51.0,0.16499999999905413,0.8600000000005821,0,0,STR,MEDIUM,C3,2024,23.0,Miami Grand Prix,14.0,1
92.611,51.0,0.8600000000005821,0.7749999999996362,0,0,ZHO,SOFT,C4,2024,23.0,Miami Grand Prix,15.0,1
92.486,51.0,0.7749999999996362,0.4099999999998545,0,0,RIC,MEDIUM,C3,2024,28.0,Miami Grand Prix,16.0,1
92.849,51.0,0.4099999999998545,1.934000000001106,0,0,PIA,MEDIUM,C3,2024,17.0,Miami Grand Prix,17.0,1
92.666,51.0,1.934000000001106,0.4059999999990396,0,0,BOT,MEDIUM,C3,2024,22.0,Miami Grand Prix,18.0,1
92.433,51.0,0.4059999999990396,100.0,0,0,MAG,MEDIUM,C3,2024,23.0,Miami Grand Prix,19.0,1
91.244,52.0,100.0,6.147999999999229,0,0,NOR,HARD,C2,2024,23.0,Miami Grand Prix,1.0,1
91.428,52.0,6.147999999999229,2.8690000000005966,0,0,VER,HARD,C2,2024,29.0,Miami Grand Prix,2.0,1
91.779,52.0,2.8690000000005966,2.52599999999984,0,0,LEC,HARD,C2,2024,33.0,Miami Grand Prix,3.0,1
91.363,52.0,2.52599999999984,3.3590000000003783,0,0,SAI,HARD,C2,2024,25.0,Miami Grand Prix,4.0,1
91.53,52.0,3.3590000000003783,0.8899999999994179,0,0,PER,MEDIUM,C3,2024,29.0,Miami Grand Prix,5.0,1
91.696,52.0,0.8899999999994179,7.202000000001135,0,0,HAM,MEDIUM,C3,2024,29.0,Miami Grand Prix,6.0,1
92.023,52.0,7.202000000001135,4.833999999998923,0,0,TSU,HARD,C2,2024,24.0,Miami Grand Prix,7.0,1
92.185,52.0,4.833999999998923,5.112999999999374,0,0,RUS,HARD,C2,2024,28.0,Miami Grand Prix,8.0,1
91.885,52.0,5.112999999999374,1.702000000001135,0,0,ALO,MEDIUM,C3,2024,31.0,Miami Grand Prix,9.0,1
92.104,52.0,1.702000000001135,1.3699999999989814,0,0,OCO,HARD,C2,2024,30.0,Miami Grand Prix,10.0,1
92.403,52.0,1.3699999999989814,3.721000000001368,0,0,HUL,MEDIUM,C3,2024,24.0,Miami Grand Prix,11.0,1
92.643,52.0,3.721000000001368,3.028999999998632,0,0,GAS,HARD,C2,2024,40.0,Miami Grand Prix,12.0,1
93.206,52.0,3.028999999998632,0.8100000000013097,0,0,STR,MEDIUM,C3,2024,24.0,Miami Grand Prix,13.0,1
93.156,52.0,0.8100000000013097,0.8569999999999709,0,0,ZHO,SOFT,C4,2024,24.0,Miami Grand Prix,14.0,1
95.038,52.0,0.8569999999999709,0.4789999999993597,0,0,ALB,HARD,C2,2024,42.0,Miami Grand Prix,15.0,1
93.717,52.0,0.4789999999993597,0.555000000000291,0,0,RIC,MEDIUM,C3,2024,29.0,Miami Grand Prix,16.0,1
93.862,52.0,0.555000000000291,0.6769999999996799,0,0,PIA,MEDIUM,C3,2024,18.0,Miami Grand Prix,17.0,1
92.605,52.0,0.6769999999996799,0.9259999999994761,0,0,BOT,MEDIUM,C3,2024,23.0,Miami Grand Prix,18.0,1
93.125,52.0,0.9259999999994761,100.0,0,0,MAG,MEDIUM,C3,2024,24.0,Miami Grand Prix,19.0,1
91.251,53.0,100.0,6.369999999998981,0,0,NOR,HARD,C2,2024,24.0,Miami Grand Prix,1.0,1
91.473,53.0,6.369999999998981,2.8510000000005675,0,0,VER,HARD,C2,2024,30.0,Miami Grand Prix,2.0,1
91.455,53.0,2.8510000000005675,2.6380000000008295,0,0,LEC,HARD,C2,2024,34.0,Miami Grand Prix,3.0,1
91.567,53.0,2.6380000000008295,3.1079999999983556,0,0,SAI,HARD,C2,2024,26.0,Miami Grand Prix,4.0,1
91.316,53.0,3.1079999999983556,0.9459999999999127,0,0,PER,MEDIUM,C3,2024,30.0,Miami Grand Prix,5.0,1
91.372,53.0,0.9459999999999127,7.7850000000016735,0,0,HAM,MEDIUM,C3,2024,30.0,Miami Grand Prix,6.0,1
91.955,53.0,7.7850000000016735,6.272999999999229,0,0,TSU,HARD,C2,2024,25.0,Miami Grand Prix,7.0,1
93.394,53.0,6.272999999999229,3.8760000000002037,0,0,RUS,HARD,C2,2024,29.0,Miami Grand Prix,8.0,1
92.157,53.0,3.8760000000002037,1.75,0,0,ALO,MEDIUM,C3,2024,32.0,Miami Grand Prix,9.0,1
92.205,53.0,1.75,1.6990000000005239,0,0,OCO,HARD,C2,2024,31.0,Miami Grand Prix,10.0,1
92.534,53.0,1.6990000000005239,3.4429999999993015,0,0,HUL,MEDIUM,C3,2024,25.0,Miami Grand Prix,11.0,1
92.256,53.0,3.4429999999993015,2.745999999999185,0,0,GAS,HARD,C2,2024,41.0,Miami Grand Prix,12.0,1
91.973,53.0,2.745999999999185,1.7590000000000146,0,0,STR,MEDIUM,C3,2024,25.0,Miami Grand Prix,13.0,1
92.922,53.0,1.7590000000000146,1.1090000000003783,0,0,ZHO,SOFT,C4,2024,25.0,Miami Grand Prix,14.0,1
92.695,53.0,1.1090000000003783,0.47000000000116415,0,0,RIC,MEDIUM,C3,2024,30.0,Miami Grand Prix,15.0,1
92.61,53.0,0.47000000000116415,0.9200000000000728,0,0,PIA,MEDIUM,C3,2024,19.0,Miami Grand Prix,16.0,1
92.853,53.0,0.9200000000000728,0.7769999999982247,0,0,BOT,MEDIUM,C3,2024,24.0,Miami Grand Prix,17.0,1
92.704,53.0,0.7769999999982247,11.356000000001586,0,0,MAG,MEDIUM,C3,2024,25.0,Miami Grand Prix,18.0,1
106.697,53.0,11.356000000001586,100.0,1,0,ALB,HARD,C2,2024,43.0,Miami Grand Prix,19.0,1
91.276,54.0,100.0,6.639999999999418,0,0,NOR,HARD,C2,2024,25.0,Miami Grand Prix,1.0,1
91.546,54.0,6.639999999999418,2.897000000000844,0,0,VER,HARD,C2,2024,31.0,Miami Grand Prix,2.0,1
91.592,54.0,2.897000000000844,2.370999999999185,0,0,LEC,HARD,C2,2024,35.0,Miami Grand Prix,3.0,1
91.325,54.0,2.370999999999185,2.9609999999993306,0,0,SAI,HARD,C2,2024,27.0,Miami Grand Prix,4.0,1
91.178,54.0,2.9609999999993306,1.0010000000002037,0,0,PER,MEDIUM,C3,2024,31.0,Miami Grand Prix,5.0,1
91.233,54.0,1.0010000000002037,8.445000000001528,0,0,HAM,MEDIUM,C3,2024,31.0,Miami Grand Prix,6.0,1
91.893,54.0,8.445000000001528,6.916999999999462,0,0,TSU,HARD,C2,2024,26.0,Miami Grand Prix,7.0,1
92.537,54.0,6.916999999999462,3.0720000000001164,0,0,RUS,HARD,C2,2024,30.0,Miami Grand Prix,8.0,1
91.733,54.0,3.0720000000001164,2.2839999999996508,0,0,ALO,MEDIUM,C3,2024,33.0,Miami Grand Prix,9.0,1
92.267,54.0,2.2839999999996508,1.6190000000005966,0,0,OCO,HARD,C2,2024,32.0,Miami Grand Prix,10.0,1
92.187,54.0,1.6190000000005966,3.540999999999258,0,0,HUL,MEDIUM,C3,2024,26.0,Miami Grand Prix,11.0,1
92.285,54.0,3.540999999999258,2.20299999999952,0,0,GAS,HARD,C2,2024,42.0,Miami Grand Prix,12.0,1
91.742,54.0,2.20299999999952,2.47400000000016,0,0,STR,MEDIUM,C3,2024,26.0,Miami Grand Prix,13.0,1
92.457,54.0,2.47400000000016,1.0540000000000873,0,0,ZHO,SOFT,C4,2024,26.0,Miami Grand Prix,14.0,1
91.932,54.0,1.0540000000000873,0.3330000000005384,0,0,PIA,MEDIUM,C3,2024,20.0,Miami Grand Prix,15.0,1
92.735,54.0,0.3330000000005384,0.9809999999997672,0,0,RIC,MEDIUM,C3,2024,31.0,Miami Grand Prix,16.0,1
92.326,54.0,0.9809999999997672,1.206000000000131,0,0,BOT,MEDIUM,C3,2024,25.0,Miami Grand Prix,17.0,1
92.755,54.0,1.206000000000131,25.498999999999796,0,0,MAG,MEDIUM,C3,2024,26.0,Miami Grand Prix,18.0,1
106.898,54.0,25.498999999999796,100.0,0,1,ALB,SOFT,C4,2024,1.0,Miami Grand Prix,19.0,1
90.98,55.0,100.0,7.0679999999993015,0,0,NOR,HARD,C2,2024,26.0,Miami Grand Prix,1.0,1
91.408,55.0,7.0679999999993015,2.7700000000004366,0,0,VER,HARD,C2,2024,32.0,Miami Grand Prix,2.0,1
91.281,55.0,2.7700000000004366,2.018000000000029,0,0,LEC,HARD,C2,2024,36.0,Miami Grand Prix,3.0,1
90.928,55.0,2.018000000000029,2.8880000000008295,0,0,SAI,HARD,C2,2024,28.0,Miami Grand Prix,4.0,1
90.855,55.0,2.8880000000008295,1.3999999999996362,0,0,PER,MEDIUM,C3,2024,32.0,Miami Grand Prix,5.0,1
91.254,55.0,1.3999999999996362,8.872999999999593,0,0,HAM,MEDIUM,C3,2024,32.0,Miami Grand Prix,6.0,1
91.682,55.0,8.872999999999593,7.264999999999418,0,0,TSU,HARD,C2,2024,27.0,Miami Grand Prix,7.0,1
92.03,55.0,7.264999999999418,2.769000000000233,0,0,RUS,HARD,C2,2024,31.0,Miami Grand Prix,8.0,1
91.727,55.0,2.769000000000233,2.7030000000013388,0,0,ALO,MEDIUM,C3,2024,34.0,Miami Grand Prix,9.0,1
92.146,55.0,2.7030000000013388,1.518000000000029,0,0,OCO,HARD,C2,2024,33.0,Miami Grand Prix,10.0,1
92.045,55.0,1.518000000000029,3.8220000000001164,0,0,HUL,MEDIUM,C3,2024,27.0,Miami Grand Prix,11.0,1
92.326,55.0,3.8220000000001164,1.5090000000000146,0,0,GAS,HARD,C2,2024,43.0,Miami Grand Prix,12.0,1
91.632,55.0,1.5090000000000146,3.0119999999988067,0,0,STR,MEDIUM,C3,2024,27.0,Miami Grand Prix,13.0,1
92.17,55.0,3.0119999999988067,0.5490000000008877,0,0,ZHO,SOFT,C4,2024,27.0,Miami Grand Prix,14.0,1
91.665,55.0,0.5490000000008877,0.8670000000001892,0,0,PIA,MEDIUM,C3,2024,21.0,Miami Grand Prix,15.0,1
92.199,55.0,0.8670000000001892,0.8799999999991996,0,0,RIC,MEDIUM,C3,2024,32.0,Miami Grand Prix,16.0,1
92.098,55.0,0.8799999999991996,1.4680000000007567,0,0,BOT,MEDIUM,C3,2024,26.0,Miami Grand Prix,17.0,1
92.36,55.0,1.4680000000007567,23.987999999999374,0,0,MAG,MEDIUM,C3,2024,27.0,Miami Grand Prix,18.0,1
90.849,55.0,23.987999999999374,100.0,0,0,ALB,SOFT,C4,2024,2.0,Miami Grand Prix,19.0,1
91.04,56.0,100.0,7.518000000000029,0,0,NOR,HARD,C2,2024,27.0,Miami Grand Prix,1.0,1
91.49,56.0,7.518000000000029,2.363999999999578,0,0,VER,HARD,C2,2024,33.0,Miami Grand Prix,2.0,1
91.084,56.0,2.363999999999578,1.995999999999185,0,0,LEC,HARD,C2,2024,37.0,Miami Grand Prix,3.0,1
91.062,56.0,1.995999999999185,3.1200000000008004,0,0,SAI,HARD,C2,2024,29.0,Miami Grand Prix,4.0,1
91.294,56.0,3.1200000000008004,1.5349999999998545,0,0,PER,MEDIUM,C3,2024,33.0,Miami Grand Prix,5.0,1
91.429,56.0,1.5349999999998545,9.265999999999622,0,0,HAM,MEDIUM,C3,2024,33.0,Miami Grand Prix,6.0,1
91.822,56.0,9.265999999999622,7.822000000000116,0,0,TSU,HARD,C2,2024,28.0,Miami Grand Prix,7.0,1
92.379,56.0,7.822000000000116,2.5210000000006403,0,0,RUS,HARD,C2,2024,32.0,Miami Grand Prix,8.0,1
92.131,56.0,2.5210000000006403,2.7079999999987194,0,0,ALO,MEDIUM,C3,2024,35.0,Miami Grand Prix,9.0,1
92.136,56.0,2.7079999999987194,1.3230000000003201,0,0,OCO,HARD,C2,2024,34.0,Miami Grand Prix,10.0,1
91.941,56.0,1.3230000000003201,3.9359999999996944,0,0,HUL,MEDIUM,C3,2024,28.0,Miami Grand Prix,11.0,1
92.055,56.0,3.9359999999996944,1.0470000000004802,0,0,GAS,HARD,C2,2024,44.0,Miami Grand Prix,12.0,1
91.593,56.0,1.0470000000004802,3.4099999999998545,0,0,STR,MEDIUM,C3,2024,28.0,Miami Grand Prix,13.0,1
91.991,56.0,3.4099999999998545,0.6120000000009895,0,0,ZHO,SOFT,C4,2024,28.0,Miami Grand Prix,14.0,1
92.054,56.0,0.6120000000009895,1.2269999999989523,0,0,PIA,MEDIUM,C3,2024,22.0,Miami Grand Prix,15.0,1
92.414,56.0,1.2269999999989523,0.9030000000002474,0,0,RIC,MEDIUM,C3,2024,33.0,Miami Grand Prix,16.0,1
92.437,56.0,0.9030000000002474,1.8119999999998981,0,0,BOT,MEDIUM,C3,2024,27.0,Miami Grand Prix,17.0,1
92.781,56.0,1.8119999999998981,23.270000000000437,0,0,MAG,MEDIUM,C3,2024,28.0,Miami Grand Prix,18.0,1
92.063,56.0,23.270000000000437,100.0,0,0,ALB,SOFT,C4,2024,3.0,Miami Grand Prix,19.0,1
91.575,57.0,100.0,7.641999999999825,0,0,NOR,HARD,C2,2024,28.0,Miami Grand Prix,1.0,1
91.699,57.0,7.641999999999825,2.293999999999869,0,0,VER,HARD,C2,2024,34.0,Miami Grand Prix,2.0,1
91.629,57.0,2.293999999999869,1.467000000000553,0,0,LEC,HARD,C2,2024,38.0,Miami Grand Prix,3.0,1
91.1,57.0,1.467000000000553,3.243000000000393,0,0,SAI,HARD,C2,2024,30.0,Miami Grand Prix,4.0,1
91.223,57.0,3.243000000000393,1.9349999999994907,0,0,PER,MEDIUM,C3,2024,34.0,Miami Grand Prix,5.0,1
91.623,57.0,1.9349999999994907,9.600000000000364,0,0,HAM,MEDIUM,C3,2024,34.0,Miami Grand Prix,6.0,1
91.957,57.0,9.600000000000364,8.60399999999936,0,0,TSU,HARD,C2,2024,29.0,Miami Grand Prix,7.0,1
92.739,57.0,8.60399999999936,2.3180000000011205,0,0,RUS,HARD,C2,2024,33.0,Miami Grand Prix,8.0,1
92.536,57.0,2.3180000000011205,2.638999999999214,0,0,ALO,MEDIUM,C3,2024,36.0,Miami Grand Prix,9.0,1
92.467,57.0,2.638999999999214,1.0429999999996653,0,0,OCO,HARD,C2,2024,35.0,Miami Grand Prix,10.0,1
92.187,57.0,1.0429999999996653,4.168999999999869,0,0,HUL,MEDIUM,C3,2024,29.0,Miami Grand Prix,11.0,1
