LapTime,LapNumber,Interval_front,Interval_behind,PitIn,PitOut,Driver,Compound,Compound_Detail,Year,TyreLife,GP,Position,TrackStatus
94.7,4.0,1.470999999999549,1.9679999999998472,0,0,VER,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,3.0,1
95.321,4.0,1.9679999999998472,4.826000000000022,0,0,SAI,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,4.0,1
96.341,4.0,4.826000000000022,1.3159999999998035,0,0,RUS,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,5.0,1
97.375,4.0,1.3159999999998035,0.32000000000061846,0,0,OCO,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,6.0,1
96.113,4.0,0.32000000000061846,0.9110000000000582,0,0,ALO,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,7.0,1
96.674,4.0,0.9110000000000582,1.5850000000000364,0,0,BOT,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,8.0,1
96.837,4.0,1.5850000000000364,2.7590000000000146,0,0,MAG,HARD,C2,2022,6.0,Saudi Arabian Grand Prix,9.0,1
97.746,4.0,2.7590000000000146,0.13699999999971624,0,0,GAS,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,10.0,1
98.326,4.0,0.13699999999971624,0.9510000000000218,0,0,NOR,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,11.0,1
97.575,4.0,0.9510000000000218,0.3540000000002692,0,0,STR,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,12.0,1
97.675,4.0,0.3540000000002692,0.6869999999998981,0,0,RIC,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,13.0,1
97.706,4.0,0.6869999999998981,1.514999999999418,0,0,HAM,HARD,C2,2022,5.0,Saudi Arabian Grand Prix,14.0,1
98.264,4.0,1.514999999999418,0.11000000000058208,0,0,ALB,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,15.0,1
97.639,4.0,0.11000000000058208,0.8729999999995925,0,0,ZHO,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,16.0,1
98.357,4.0,0.8729999999995925,1.6890000000003056,0,0,HUL,HARD,C2,2022,5.0,Saudi Arabian Grand Prix,17.0,1
98.161,4.0,1.6890000000003056,100.0,0,0,LAT,MEDIUM,C3,2022,4.0,Saudi Arabian Grand Prix,18.0,1
94.496,5.0,100.0,2.3870000000006257,0,0,PER,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,1.0,1
95.156,5.0,2.3870000000006257,1.1239999999997963,0,0,LEC,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,2.0,1
94.809,5.0,1.1239999999997963,2.282999999999447,0,0,VER,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,3.0,1
95.124,5.0,2.282999999999447,5.798000000000684,0,0,SAI,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,4.0,1
96.096,5.0,5.798000000000684,1.3759999999992942,0,0,RUS,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,5.0,1
96.156,5.0,1.3759999999992942,0.35500000000047294,0,0,OCO,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,6.0,1
96.191,5.0,0.35500000000047294,2.332999999999629,0,0,ALO,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,7.0,1
97.613,5.0,2.332999999999629,0.9400000000005093,0,0,BOT,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,8.0,1
96.968,5.0,0.9400000000005093,2.774999999999636,0,0,MAG,HARD,C2,2022,7.0,Saudi Arabian Grand Prix,9.0,1
96.984,5.0,2.774999999999636,1.4650000000001455,0,0,GAS,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,10.0,1
98.312,5.0,1.4650000000001455,0.5090000000000146,0,0,NOR,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,11.0,1
97.87,5.0,0.5090000000000146,0.613999999999578,0,0,STR,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,12.0,1
98.13,5.0,0.613999999999578,0.5410000000001673,0,0,RIC,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,13.0,1
97.984,5.0,0.5410000000001673,2.050000000000182,0,0,HAM,HARD,C2,2022,6.0,Saudi Arabian Grand Prix,14.0,1
98.409,5.0,2.050000000000182,0.6239999999997963,0,0,ZHO,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,15.0,1
99.143,5.0,0.6239999999997963,0.34400000000005093,0,0,ALB,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,16.0,1
98.504,5.0,0.34400000000005093,1.8470000000006621,0,0,HUL,HARD,C2,2022,6.0,Saudi Arabian Grand Prix,17.0,1
98.662,5.0,1.8470000000006621,100.0,0,0,LAT,MEDIUM,C3,2022,5.0,Saudi Arabian Grand Prix,18.0,1
94.481,6.0,100.0,2.4909999999999854,0,0,PER,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,1.0,1
94.585,6.0,2.4909999999999854,1.3789999999999054,0,0,LEC,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,2.0,1
94.84,6.0,1.3789999999999054,2.607999999999265,0,0,VER,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,3.0,1
95.165,6.0,2.607999999999265,6.879000000000815,0,0,SAI,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,4.0,1
96.246,6.0,6.879000000000815,1.332999999999629,0,0,RUS,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,5.0,1
96.203,6.0,1.332999999999629,0.23499999999967258,0,0,OCO,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,6.0,1
96.083,6.0,0.23499999999967258,2.243000000000393,0,0,ALO,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,7.0,1
95.993,6.0,2.243000000000393,1.7899999999999636,0,0,BOT,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,8.0,1
96.843,6.0,1.7899999999999636,2.7510000000002037,0,0,MAG,HARD,C2,2022,8.0,Saudi Arabian Grand Prix,9.0,1
96.819,6.0,2.7510000000002037,1.5630000000001019,0,0,GAS,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,10.0,1
96.917,6.0,1.5630000000001019,1.0139999999992142,0,0,NOR,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,11.0,1
97.422,6.0,1.0139999999992142,0.5030000000006112,0,0,STR,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,12.0,1
97.311,6.0,0.5030000000006112,0.5050000000001091,0,0,RIC,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,13.0,1
97.275,6.0,0.5050000000001091,2.0499999999992724,0,0,HAM,HARD,C2,2022,7.0,Saudi Arabian Grand Prix,14.0,1
97.275,6.0,2.0499999999992724,1.47400000000016,0,0,ZHO,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,15.0,1
98.125,6.0,1.47400000000016,0.27599999999983993,0,0,ALB,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,16.0,1
98.057,6.0,0.27599999999983993,2.29700000000048,0,0,HUL,HARD,C2,2022,7.0,Saudi Arabian Grand Prix,17.0,1
98.507,6.0,2.29700000000048,100.0,0,0,LAT,MEDIUM,C3,2022,6.0,Saudi Arabian Grand Prix,18.0,1
94.821,7.0,100.0,2.371999999999389,0,0,PER,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,1.0,1
94.702,7.0,2.371999999999389,1.311000000000604,0,0,LEC,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,2.0,1
94.634,7.0,1.311000000000604,3.0319999999992433,0,0,VER,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,3.0,1
95.058,7.0,3.0319999999992433,7.9320000000006985,0,0,SAI,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,4.0,1
96.111,7.0,7.9320000000006985,3.2159999999994398,0,0,RUS,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,5.0,1
97.759,7.0,3.2159999999994398,0.26299999999991996,0,0,ALO,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,6.0,1
98.257,7.0,0.26299999999991996,0.6370000000006257,0,0,OCO,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,7.0,1
96.416,7.0,0.6370000000006257,2.081999999999425,0,0,BOT,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,8.0,1
96.708,7.0,2.081999999999425,2.511000000000422,0,0,MAG,HARD,C2,2022,9.0,Saudi Arabian Grand Prix,9.0,1
96.468,7.0,2.511000000000422,1.9939999999996871,0,0,GAS,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,10.0,1
96.899,7.0,1.9939999999996871,1.393000000000029,0,0,NOR,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,11.0,1
97.278,7.0,1.393000000000029,0.3640000000004875,0,0,STR,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,12.0,1
97.139,7.0,0.3640000000004875,0.569999999999709,0,0,RIC,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,13.0,1
97.204,7.0,0.569999999999709,1.668999999999869,0,0,HAM,HARD,C2,2022,8.0,Saudi Arabian Grand Prix,14.0,1
96.823,7.0,1.668999999999869,2.41399999999976,0,0,ZHO,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,15.0,1
97.487,7.0,2.41399999999976,1.3250000000007276,0,0,HUL,HARD,C2,2022,8.0,Saudi Arabian Grand Prix,16.0,1
99.088,7.0,1.3250000000007276,1.5029999999997017,0,0,ALB,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,17.0,1
98.018,7.0,1.5029999999997017,100.0,0,0,LAT,MEDIUM,C3,2022,7.0,Saudi Arabian Grand Prix,18.0,1
94.619,8.0,100.0,2.3220000000001164,0,0,PER,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,1.0,1
94.569,8.0,2.3220000000001164,1.5630000000001019,0,0,LEC,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,2.0,1
94.821,8.0,1.5630000000001019,3.131999999999607,0,0,VER,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,3.0,1
94.921,8.0,3.131999999999607,8.733000000000175,0,0,SAI,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,4.0,1
95.722,8.0,8.733000000000175,5.80199999999968,0,0,RUS,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,5.0,1
98.308,8.0,5.80199999999968,0.37400000000070577,0,0,ALO,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,6.0,1
98.419,8.0,0.37400000000070577,0.2179999999998472,0,0,OCO,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,7.0,1
98.0,8.0,0.2179999999998472,0.5630000000001019,0,0,BOT,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,8.0,1
96.481,8.0,0.5630000000001019,2.8049999999993815,0,0,MAG,HARD,C2,2022,10.0,Saudi Arabian Grand Prix,9.0,1
96.775,8.0,2.8049999999993815,2.4390000000003056,0,0,GAS,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,10.0,1
97.22,8.0,2.4390000000003056,1.4549999999999272,0,0,NOR,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,11.0,1
97.282,8.0,1.4549999999999272,0.7250000000003638,0,0,STR,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,12.0,1
97.073,8.0,0.7250000000003638,1.3260000000000218,0,0,HAM,HARD,C2,2022,9.0,Saudi Arabian Grand Prix,13.0,1
96.73,8.0,1.3260000000000218,1.306999999999789,0,0,ZHO,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,14.0,1
100.276,8.0,1.306999999999789,1.6539999999995416,1,0,RIC,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,15.0,1
97.277,8.0,1.6539999999995416,2.305000000000291,0,0,HUL,HARD,C2,2022,9.0,Saudi Arabian Grand Prix,16.0,1
98.257,8.0,2.305000000000291,1.3389999999999418,0,0,ALB,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,17.0,1
98.093,8.0,1.3389999999999418,100.0,0,0,LAT,MEDIUM,C3,2022,8.0,Saudi Arabian Grand Prix,18.0,1
94.825,9.0,100.0,2.463999999999942,0,0,PER,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,1.0,1
94.967,9.0,2.463999999999942,1.4279999999998836,0,0,LEC,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,2.0,1
94.832,9.0,1.4279999999998836,3.029000000000451,0,0,VER,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,3.0,1
94.729,9.0,3.029000000000451,9.909999999999854,0,0,SAI,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,4.0,1
95.906,9.0,9.909999999999854,6.51299999999992,0,0,RUS,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,5.0,1
96.617,9.0,6.51299999999992,0.5020000000004075,0,0,ALO,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,6.0,1
96.745,9.0,0.5020000000004075,0.6629999999995562,0,0,OCO,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,7.0,1
97.19,9.0,0.6629999999995562,0.6790000000000873,0,0,BOT,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,8.0,1
97.306,9.0,0.6790000000000873,2.931999999999789,0,0,MAG,HARD,C2,2022,11.0,Saudi Arabian Grand Prix,9.0,1
97.433,9.0,2.931999999999789,2.175000000000182,0,0,GAS,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,10.0,1
97.169,9.0,2.175000000000182,1.7089999999998327,0,0,NOR,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,11.0,1
96.698,9.0,1.7089999999998327,0.3760000000002037,0,0,HAM,HARD,C2,2022,10.0,Saudi Arabian Grand Prix,12.0,1
97.799,9.0,0.3760000000002037,1.15099999999984,0,0,STR,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,13.0,1
96.899,9.0,1.15099999999984,3.0960000000004584,0,0,ZHO,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,14.0,1
97.034,9.0,3.0960000000004584,3.298999999999978,0,0,HUL,HARD,C2,2022,10.0,Saudi Arabian Grand Prix,15.0,1
98.028,9.0,3.298999999999978,0.8409999999994398,0,0,ALB,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,16.0,1
97.53,9.0,0.8409999999994398,11.320000000000618,0,0,LAT,MEDIUM,C3,2022,9.0,Saudi Arabian Grand Prix,17.0,1
114.148,9.0,11.320000000000618,100.0,0,1,RIC,HARD,C2,2022,1.0,Saudi Arabian Grand Prix,18.0,1
94.836,10.0,100.0,2.306999999999789,0,0,PER,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,1.0,1
94.679,10.0,2.306999999999789,2.0010000000002037,0,0,LEC,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,2.0,1
95.252,10.0,2.0010000000002037,2.9099999999998545,0,0,VER,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,3.0,1
95.133,10.0,2.9099999999998545,10.36999999999989,0,0,SAI,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,4.0,1
95.593,10.0,10.36999999999989,7.261000000000422,0,0,RUS,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,5.0,1
96.341,10.0,7.261000000000422,0.5389999999997599,0,0,ALO,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,6.0,1
96.378,10.0,0.5389999999997599,1.3400000000001455,0,0,OCO,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,7.0,1
97.055,10.0,1.3400000000001455,0.3670000000001892,0,0,BOT,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,8.0,1
96.743,10.0,0.3670000000001892,2.7789999999995416,0,0,MAG,HARD,C2,2022,12.0,Saudi Arabian Grand Prix,9.0,1
96.59,10.0,2.7789999999995416,2.6400000000003274,0,0,GAS,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,10.0,1
97.055,10.0,2.6400000000003274,0.46599999999943975,0,0,NOR,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,11.0,1
95.812,10.0,0.46599999999943975,2.787000000000262,0,0,HAM,HARD,C2,2022,11.0,Saudi Arabian Grand Prix,12.0,1
98.223,10.0,2.787000000000262,0.07700000000022555,0,0,STR,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,13.0,1
97.149,10.0,0.07700000000022555,3.768000000000029,0,0,ZHO,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,14.0,1
97.821,10.0,3.768000000000029,3.145999999999731,0,0,HUL,HARD,C2,2022,11.0,Saudi Arabian Grand Prix,15.0,1
97.668,10.0,3.145999999999731,0.7309999999997672,0,0,ALB,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,16.0,1
97.558,10.0,0.7309999999997672,9.798999999999978,0,0,LAT,MEDIUM,C3,2022,10.0,Saudi Arabian Grand Prix,17.0,1
96.037,10.0,9.798999999999978,100.0,0,0,RIC,HARD,C2,2022,2.0,Saudi Arabian Grand Prix,18.0,1
94.545,11.0,100.0,2.5429999999996653,0,0,PER,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,1.0,1
94.781,11.0,2.5429999999996653,2.1790000000000873,0,0,LEC,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,2.0,1
94.959,11.0,2.1790000000000873,2.9279999999998836,0,0,VER,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,3.0,1
94.977,11.0,2.9279999999998836,10.777000000000044,0,0,SAI,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,4.0,1
95.384,11.0,10.777000000000044,8.378999999999905,0,0,RUS,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,5.0,1
96.502,11.0,8.378999999999905,0.44099999999980355,0,0,ALO,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,6.0,1
96.404,11.0,0.44099999999980355,1.3520000000007713,0,0,OCO,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,7.0,1
96.416,11.0,1.3520000000007713,1.65099999999984,0,0,BOT,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,8.0,1
97.7,11.0,1.65099999999984,2.0770000000002256,0,0,MAG,HARD,C2,2022,13.0,Saudi Arabian Grand Prix,9.0,1
96.998,11.0,2.0770000000002256,3.0649999999996,0,0,GAS,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,10.0,1
96.957,11.0,3.0649999999996,0.32700000000022555,0,0,HAM,HARD,C2,2022,12.0,Saudi Arabian Grand Prix,11.0,1
97.75,11.0,0.32700000000022555,2.6469999999999345,0,0,NOR,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,12.0,1
97.067,11.0,2.6469999999999345,2.005000000000109,0,0,ZHO,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,13.0,1
99.149,11.0,2.005000000000109,1.5799999999999272,0,0,STR,MEDIUM,C3,2022,12.0,Saudi Arabian Grand Prix,14.0,1
96.884,11.0,1.5799999999999272,4.112999999999374,0,0,HUL,HARD,C2,2022,12.0,Saudi Arabian Grand Prix,15.0,1
97.851,11.0,4.112999999999374,0.6159999999999854,0,0,ALB,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,16.0,1
97.736,11.0,0.6159999999999854,8.098000000000866,0,0,LAT,MEDIUM,C3,2022,11.0,Saudi Arabian Grand Prix,17.0,1
