LapTime,LapNumber,Interval_front,Interval_behind,PitIn,PitOut,Driver,Compound,Compound_Detail,Year,TyreLife,GP,Position,TrackStatus
149.035,3.0,0.250999999999749,0.4450000000001637,0,0,STR,SOFT,C4,2021,6.0,Bahrain Grand Prix,9.0,41
148.127,3.0,0.4450000000001637,0.5349999999998545,0,0,SAI,SOFT,C4,2021,6.0,Bahrain Grand Prix,10.0,41
145.649,3.0,0.5349999999998545,0.3530000000000655,0,0,RAI,MEDIUM,C3,2021,3.0,Bahrain Grand Prix,11.0,41
145.126,3.0,0.3530000000000655,0.2660000000000764,0,0,GIO,MEDIUM,C3,2021,3.0,Bahrain Grand Prix,12.0,41
143.946,3.0,0.2660000000000764,0.08800000000019281,0,0,OCO,SOFT,C4,2021,3.0,Bahrain Grand Prix,13.0,41
142.63,3.0,0.08800000000019281,0.3969999999999345,0,0,VET,MEDIUM,C3,2021,3.0,Bahrain Grand Prix,14.0,41
142.096,3.0,0.3969999999999345,0.1410000000000764,0,0,TSU,MEDIUM,C3,2021,6.0,Bahrain Grand Prix,15.0,41
139.901,3.0,0.1410000000000764,0.20799999999962893,0,0,RUS,SOFT,C4,2021,3.0,Bahrain Grand Prix,16.0,41
138.832,3.0,0.20799999999962893,0.3280000000004293,0,0,LAT,SOFT,C4,2021,3.0,Bahrain Grand Prix,17.0,41
137.719,3.0,0.3280000000004293,0.04599999999982174,0,0,MSC,MEDIUM,C3,2021,3.0,Bahrain Grand Prix,18.0,41
135.246,3.0,0.04599999999982174,100.0,0,1,PER,MEDIUM,C3,2021,4.0,Bahrain Grand Prix,19.0,41
104.343,4.0,100.0,0.8669999999997344,0,0,VER,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,1.0,126
104.932,4.0,0.8669999999997344,1.3230000000003201,0,0,HAM,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,2.0,126
106.103,4.0,1.3230000000003201,2.33199999999988,0,0,LEC,SOFT,C4,2021,7.0,Bahrain Grand Prix,3.0,126
108.046,4.0,2.33199999999988,2.2150000000001455,0,0,BOT,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,4.0,126
109.988,4.0,2.2150000000001455,1.918999999999869,0,0,NOR,SOFT,C4,2021,7.0,Bahrain Grand Prix,5.0,126
111.438,4.0,1.918999999999869,1.4670000000000982,0,0,RIC,SOFT,C4,2021,7.0,Bahrain Grand Prix,6.0,126
112.313,4.0,1.4670000000000982,0.8569999999999709,0,0,ALO,SOFT,C4,2021,7.0,Bahrain Grand Prix,7.0,126
112.919,4.0,0.8569999999999709,1.0029999999997017,0,0,STR,SOFT,C4,2021,7.0,Bahrain Grand Prix,8.0,126
113.477,4.0,1.0029999999997017,1.1720000000000255,0,0,SAI,SOFT,C4,2021,7.0,Bahrain Grand Prix,9.0,126
113.761,4.0,1.1720000000000255,2.44399999999996,0,0,GIO,MEDIUM,C3,2021,4.0,Bahrain Grand Prix,10.0,126
116.558,4.0,2.44399999999996,1.1980000000003201,0,0,RAI,MEDIUM,C3,2021,4.0,Bahrain Grand Prix,11.0,126
117.137,4.0,1.1980000000003201,0.4259999999999309,0,0,OCO,SOFT,C4,2021,4.0,Bahrain Grand Prix,12.0,126
117.475,4.0,0.4259999999999309,0.5059999999998581,0,0,VET,MEDIUM,C3,2021,4.0,Bahrain Grand Prix,13.0,126
117.443,4.0,0.5059999999998581,1.8630000000002838,0,0,RUS,SOFT,C4,2021,4.0,Bahrain Grand Prix,14.0,126
118.724,4.0,1.8630000000002838,0.9559999999996762,0,0,PER,MEDIUM,C3,2021,5.0,Bahrain Grand Prix,15.0,126
120.403,4.0,0.9559999999996762,1.1849999999999454,0,0,TSU,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,16.0,126
121.239,4.0,1.1849999999999454,1.6300000000001091,0,0,LAT,SOFT,C4,2021,4.0,Bahrain Grand Prix,17.0,126
126.772,4.0,1.6300000000001091,6.718000000000302,1,0,GAS,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,18.0,1267
129.259,4.0,6.718000000000302,100.0,0,0,MSC,MEDIUM,C3,2021,4.0,Bahrain Grand Prix,19.0,1267
104.629,5.0,100.0,1.3769999999999527,0,0,VER,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,1.0,671
105.139,5.0,1.3769999999999527,1.7269999999998618,0,0,HAM,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,2.0,671
105.543,5.0,1.7269999999998618,0.44000000000005457,0,0,LEC,SOFT,C4,2021,8.0,Bahrain Grand Prix,3.0,671
103.651,5.0,0.44000000000005457,0.7840000000001055,0,0,BOT,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,4.0,671
102.22,5.0,0.7840000000001055,1.168999999999869,0,0,NOR,SOFT,C4,2021,8.0,Bahrain Grand Prix,5.0,671
101.47,5.0,1.168999999999869,0.8550000000000182,0,0,RIC,SOFT,C4,2021,8.0,Bahrain Grand Prix,6.0,671
100.858,5.0,0.8550000000000182,1.461999999999989,0,0,ALO,SOFT,C4,2021,8.0,Bahrain Grand Prix,7.0,671
101.463,5.0,1.461999999999989,0.749000000000251,0,0,STR,SOFT,C4,2021,8.0,Bahrain Grand Prix,8.0,671
101.209,5.0,0.749000000000251,2.112999999999829,0,0,SAI,SOFT,C4,2021,8.0,Bahrain Grand Prix,9.0,671
102.15,5.0,2.112999999999829,0.8679999999999382,0,0,GIO,MEDIUM,C3,2021,5.0,Bahrain Grand Prix,10.0,671
100.574,5.0,0.8679999999999382,0.9580000000000837,0,0,RAI,MEDIUM,C3,2021,5.0,Bahrain Grand Prix,11.0,671
100.334,5.0,0.9580000000000837,1.4470000000001164,0,0,OCO,SOFT,C4,2021,5.0,Bahrain Grand Prix,12.0,671
100.849,5.0,1.4470000000001164,0.5929999999998472,0,0,RUS,SOFT,C4,2021,5.0,Bahrain Grand Prix,13.0,671
101.948,5.0,0.5929999999998472,0.43100000000004,0,0,VET,MEDIUM,C3,2021,5.0,Bahrain Grand Prix,14.0,671
100.01,5.0,0.43100000000004,1.5,0,0,PER,MEDIUM,C3,2021,6.0,Bahrain Grand Prix,15.0,671
100.554,5.0,1.5,1.4039999999999964,0,0,TSU,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,16.0,671
100.773,5.0,1.4039999999999964,7.501999999999953,0,0,LAT,SOFT,C4,2021,5.0,Bahrain Grand Prix,17.0,671
99.927,5.0,7.501999999999953,24.889000000000124,0,0,MSC,MEDIUM,C3,2021,5.0,Bahrain Grand Prix,18.0,71
131.534,5.0,24.889000000000124,100.0,0,1,GAS,HARD,C2,2021,1.0,Bahrain Grand Prix,19.0,71
95.982,6.0,100.0,1.5639999999998508,0,0,VER,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,1.0,1
96.169,6.0,1.5639999999998508,3.106999999999971,0,0,HAM,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,2.0,1
97.109,6.0,3.106999999999971,0.7450000000003456,0,0,BOT,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,3.0,1
98.294,6.0,0.7450000000003456,0.8229999999998654,0,0,LEC,SOFT,C4,2021,9.0,Bahrain Grand Prix,4.0,1
97.893,6.0,0.8229999999998654,0.8470000000002074,0,0,NOR,SOFT,C4,2021,9.0,Bahrain Grand Prix,5.0,1
97.571,6.0,0.8470000000002074,0.9359999999996944,0,0,RIC,SOFT,C4,2021,9.0,Bahrain Grand Prix,6.0,1
97.652,6.0,0.9359999999996944,0.8560000000002219,0,0,ALO,SOFT,C4,2021,9.0,Bahrain Grand Prix,7.0,1
97.046,6.0,0.8560000000002219,0.8150000000000546,0,0,STR,SOFT,C4,2021,9.0,Bahrain Grand Prix,8.0,1
97.112,6.0,0.8150000000000546,2.8529999999996107,0,0,SAI,SOFT,C4,2021,9.0,Bahrain Grand Prix,9.0,1
97.852,6.0,2.8529999999996107,0.8470000000002074,0,0,GIO,MEDIUM,C3,2021,6.0,Bahrain Grand Prix,10.0,1
97.831,6.0,0.8470000000002074,0.9819999999999709,0,0,RAI,MEDIUM,C3,2021,6.0,Bahrain Grand Prix,11.0,1
97.855,6.0,0.9819999999999709,1.668999999999869,0,0,OCO,SOFT,C4,2021,6.0,Bahrain Grand Prix,12.0,1
97.484,6.0,1.668999999999869,0.4270000000001346,0,0,VET,MEDIUM,C3,2021,6.0,Bahrain Grand Prix,13.0,1
97.48,6.0,0.4270000000001346,1.719000000000051,0,0,PER,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,14.0,1
100.223,6.0,1.719000000000051,0.5189999999997781,0,0,RUS,SOFT,C4,2021,6.0,Bahrain Grand Prix,15.0,1
98.218,6.0,0.5189999999997781,2.423000000000229,0,0,TSU,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,16.0,1
99.237,6.0,2.423000000000229,7.0090000000000146,0,0,LAT,SOFT,C4,2021,6.0,Bahrain Grand Prix,17.0,1
98.744,6.0,7.0090000000000146,22.822000000000116,0,0,MSC,MEDIUM,C3,2021,6.0,Bahrain Grand Prix,18.0,1
96.677,6.0,22.822000000000116,100.0,0,0,GAS,HARD,C2,2021,2.0,Bahrain Grand Prix,19.0,1
95.902,7.0,100.0,1.7849999999998545,0,0,VER,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,1.0,1
96.123,7.0,1.7849999999998545,3.338999999999942,0,0,HAM,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,2.0,1
96.355,7.0,3.338999999999942,1.538000000000011,0,0,BOT,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,3.0,1
97.148,7.0,1.538000000000011,0.581000000000131,0,0,LEC,SOFT,C4,2021,10.0,Bahrain Grand Prix,4.0,1
96.906,7.0,0.581000000000131,1.1460000000001855,0,0,NOR,SOFT,C4,2021,10.0,Bahrain Grand Prix,5.0,1
97.205,7.0,1.1460000000001855,1.0969999999997526,0,0,RIC,SOFT,C4,2021,10.0,Bahrain Grand Prix,6.0,1
97.366,7.0,1.0969999999997526,0.6990000000000691,0,0,ALO,SOFT,C4,2021,10.0,Bahrain Grand Prix,7.0,1
97.209,7.0,0.6990000000000691,0.7449999999998909,0,0,STR,SOFT,C4,2021,10.0,Bahrain Grand Prix,8.0,1
97.139,7.0,0.7449999999998909,3.7070000000003347,0,0,SAI,SOFT,C4,2021,10.0,Bahrain Grand Prix,9.0,1
97.993,7.0,3.7070000000003347,0.8679999999999382,0,0,GIO,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,10.0,1
98.014,7.0,0.8679999999999382,0.9589999999998327,0,0,RAI,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,11.0,1
97.991,7.0,0.9589999999998327,1.6419999999998254,0,0,OCO,SOFT,C4,2021,7.0,Bahrain Grand Prix,12.0,1
97.964,7.0,1.6419999999998254,0.3540000000002692,0,0,VET,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,13.0,1
97.891,7.0,0.3540000000002692,1.6759999999999309,0,0,PER,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,14.0,1
97.329,7.0,1.6759999999999309,1.4699999999998,0,0,TSU,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,15.0,1
99.318,7.0,1.4699999999998,2.0140000000001237,0,0,RUS,SOFT,C4,2021,7.0,Bahrain Grand Prix,16.0,1
98.39,7.0,2.0140000000001237,7.753000000000156,0,0,LAT,SOFT,C4,2021,7.0,Bahrain Grand Prix,17.0,1
99.134,7.0,7.753000000000156,20.641999999999825,0,0,MSC,MEDIUM,C3,2021,7.0,Bahrain Grand Prix,18.0,1
96.954,7.0,20.641999999999825,100.0,0,0,GAS,HARD,C2,2021,3.0,Bahrain Grand Prix,19.0,1
96.032,8.0,100.0,1.8279999999999745,0,0,VER,MEDIUM,C3,2021,11.0,Bahrain Grand Prix,1.0,1
96.075,8.0,1.8279999999999745,3.286000000000058,0,0,HAM,MEDIUM,C3,2021,11.0,Bahrain Grand Prix,2.0,1
96.022,8.0,3.286000000000058,3.401999999999589,0,0,BOT,MEDIUM,C3,2021,11.0,Bahrain Grand Prix,3.0,1
97.886,8.0,3.401999999999589,0.4190000000003238,0,0,LEC,SOFT,C4,2021,11.0,Bahrain Grand Prix,4.0,1
97.724,8.0,0.4190000000003238,1.0609999999996944,0,0,NOR,SOFT,C4,2021,11.0,Bahrain Grand Prix,5.0,1
97.639,8.0,1.0609999999996944,1.4640000000003965,0,0,RIC,SOFT,C4,2021,11.0,Bahrain Grand Prix,6.0,1
98.006,8.0,1.4640000000003965,0.39299999999957436,0,0,ALO,SOFT,C4,2021,11.0,Bahrain Grand Prix,7.0,1
97.7,8.0,0.39299999999957436,0.874000000000251,0,0,STR,SOFT,C4,2021,11.0,Bahrain Grand Prix,8.0,1
97.829,8.0,0.874000000000251,3.849999999999909,0,0,SAI,SOFT,C4,2021,11.0,Bahrain Grand Prix,9.0,1
97.972,8.0,3.849999999999909,0.9110000000000582,0,0,GIO,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,10.0,1
98.015,8.0,0.9110000000000582,1.1779999999998836,0,0,RAI,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,11.0,1
98.234,8.0,1.1779999999998836,0.8960000000001855,0,0,OCO,SOFT,C4,2021,8.0,Bahrain Grand Prix,12.0,1
97.134,8.0,0.8960000000001855,1.4470000000001164,0,0,PER,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,13.0,1
98.935,8.0,1.4470000000001164,0.5859999999997854,0,0,VET,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,14.0,1
97.491,8.0,0.5859999999997854,2.2959999999998217,0,0,TSU,MEDIUM,C3,2021,11.0,Bahrain Grand Prix,15.0,1
98.317,8.0,2.2959999999998217,2.2150000000001455,0,0,RUS,SOFT,C4,2021,8.0,Bahrain Grand Prix,16.0,1
98.518,8.0,2.2150000000001455,8.507000000000062,0,0,LAT,SOFT,C4,2021,8.0,Bahrain Grand Prix,17.0,1
99.272,8.0,8.507000000000062,18.79399999999987,0,0,MSC,MEDIUM,C3,2021,8.0,Bahrain Grand Prix,18.0,1
97.424,8.0,18.79399999999987,100.0,0,0,GAS,HARD,C2,2021,4.0,Bahrain Grand Prix,19.0,1
96.012,9.0,100.0,1.9639999999999418,0,0,VER,MEDIUM,C3,2021,12.0,Bahrain Grand Prix,1.0,1
96.148,9.0,1.9639999999999418,4.22400000000016,0,0,HAM,MEDIUM,C3,2021,12.0,Bahrain Grand Prix,2.0,1
97.086,9.0,4.22400000000016,4.0949999999998,0,0,BOT,MEDIUM,C3,2021,12.0,Bahrain Grand Prix,3.0,1
97.36,9.0,4.0949999999998,0.8880000000003747,0,0,NOR,SOFT,C4,2021,12.0,Bahrain Grand Prix,4.0,1
98.667,9.0,0.8880000000003747,0.6709999999998217,0,0,LEC,SOFT,C4,2021,12.0,Bahrain Grand Prix,5.0,1
97.858,9.0,0.6709999999998217,1.7959999999998217,0,0,RIC,SOFT,C4,2021,12.0,Bahrain Grand Prix,6.0,1
97.797,9.0,1.7959999999998217,0.8720000000002983,0,0,STR,SOFT,C4,2021,12.0,Bahrain Grand Prix,7.0,1
99.062,9.0,0.8720000000002983,0.6010000000001128,0,0,ALO,SOFT,C4,2021,12.0,Bahrain Grand Prix,8.0,1
98.396,9.0,0.6010000000001128,3.461999999999989,0,0,SAI,SOFT,C4,2021,12.0,Bahrain Grand Prix,9.0,1
98.008,9.0,3.461999999999989,0.8959999999997308,0,0,GIO,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,10.0,1
97.993,9.0,0.8959999999997308,1.0509999999999309,0,0,RAI,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,11.0,1
97.866,9.0,1.0509999999999309,0.4110000000000582,0,0,OCO,SOFT,C4,2021,9.0,Bahrain Grand Prix,12.0,1
97.381,9.0,0.4110000000000582,2.5590000000001965,0,0,PER,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,13.0,1
97.907,9.0,2.5590000000001965,0.8649999999997817,0,0,TSU,MEDIUM,C3,2021,12.0,Bahrain Grand Prix,14.0,1
99.358,9.0,0.8649999999997817,1.9390000000003056,0,0,VET,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,15.0,1
98.415,9.0,1.9390000000003056,2.5839999999998327,0,0,RUS,SOFT,C4,2021,9.0,Bahrain Grand Prix,16.0,1
98.784,9.0,2.5839999999998327,8.887000000000171,0,0,LAT,SOFT,C4,2021,9.0,Bahrain Grand Prix,17.0,1
99.164,9.0,8.887000000000171,16.659999999999854,0,0,MSC,MEDIUM,C3,2021,9.0,Bahrain Grand Prix,18.0,1
97.03,9.0,16.659999999999854,100.0,0,0,GAS,HARD,C2,2021,5.0,Bahrain Grand Prix,19.0,1
96.175,10.0,100.0,1.8710000000000946,0,0,VER,MEDIUM,C3,2021,13.0,Bahrain Grand Prix,1.0,1
96.082,10.0,1.8710000000000946,4.5470000000000255,0,0,HAM,MEDIUM,C3,2021,13.0,Bahrain Grand Prix,2.0,1
96.405,10.0,4.5470000000000255,5.212999999999738,0,0,BOT,MEDIUM,C3,2021,13.0,Bahrain Grand Prix,3.0,1
97.523,10.0,5.212999999999738,0.8830000000002656,0,0,NOR,SOFT,C4,2021,13.0,Bahrain Grand Prix,4.0,1
97.518,10.0,0.8830000000002656,0.9349999999999454,0,0,LEC,SOFT,C4,2021,13.0,Bahrain Grand Prix,5.0,1
97.782,10.0,0.9349999999999454,1.6279999999997017,0,0,RIC,SOFT,C4,2021,13.0,Bahrain Grand Prix,6.0,1
97.614,10.0,1.6279999999997017,1.0160000000000764,0,0,STR,SOFT,C4,2021,13.0,Bahrain Grand Prix,7.0,1
97.758,10.0,1.0160000000000764,0.8550000000000182,0,0,ALO,SOFT,C4,2021,13.0,Bahrain Grand Prix,8.0,1
98.012,10.0,0.8550000000000182,3.2960000000002765,0,0,SAI,SOFT,C4,2021,13.0,Bahrain Grand Prix,9.0,1
97.846,10.0,3.2960000000002765,0.6719999999995707,0,0,GIO,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,10.0,1
97.622,10.0,0.6719999999995707,0.6280000000001564,0,0,RAI,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,11.0,1
96.788,10.0,0.6280000000001564,1.6190000000001419,0,0,PER,MEDIUM,C3,2021,11.0,Bahrain Grand Prix,12.0,1
98.818,10.0,1.6190000000001419,1.8899999999998727,0,0,OCO,SOFT,C4,2021,10.0,Bahrain Grand Prix,13.0,1
97.738,10.0,1.8899999999998727,1.2269999999998618,0,0,TSU,MEDIUM,C3,2021,13.0,Bahrain Grand Prix,14.0,1
98.1,10.0,1.2269999999998618,2.225000000000364,0,0,VET,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,15.0,1
98.386,10.0,2.225000000000364,2.224999999999909,0,0,RUS,SOFT,C4,2021,10.0,Bahrain Grand Prix,16.0,1
98.027,10.0,2.224999999999909,9.815000000000055,0,0,LAT,SOFT,C4,2021,10.0,Bahrain Grand Prix,17.0,1
98.955,10.0,9.815000000000055,15.079999999999927,0,0,MSC,MEDIUM,C3,2021,10.0,Bahrain Grand Prix,18.0,1
97.375,10.0,15.079999999999927,100.0,0,0,GAS,HARD,C2,2021,6.0,Bahrain Grand Prix,19.0,1
96.179,11.0,100.0,1.8350000000000364,0,0,VER,MEDIUM,C3,2021,14.0,Bahrain Grand Prix,1.0,1
96.143,11.0,1.8350000000000364,4.788000000000011,0,0,HAM,MEDIUM,C3,2021,14.0,Bahrain Grand Prix,2.0,1
96.384,11.0,4.788000000000011,5.9909999999999854,0,0,BOT,MEDIUM,C3,2021,14.0,Bahrain Grand Prix,3.0,1
97.162,11.0,5.9909999999999854,1.449999999999818,0,0,NOR,SOFT,C4,2021,14.0,Bahrain Grand Prix,4.0,1
97.729,11.0,1.449999999999818,0.5199999999999818,0,0,LEC,SOFT,C4,2021,14.0,Bahrain Grand Prix,5.0,1
97.314,11.0,0.5199999999999818,1.849999999999909,0,0,RIC,SOFT,C4,2021,14.0,Bahrain Grand Prix,6.0,1
97.536,11.0,1.849999999999909,1.8969999999999345,0,0,STR,SOFT,C4,2021,14.0,Bahrain Grand Prix,7.0,1
97.562,11.0,1.8969999999999345,1.8910000000000764,0,0,SAI,SOFT,C4,2021,14.0,Bahrain Grand Prix,8.0,1
100.308,11.0,1.8910000000000764,1.6080000000001746,1,0,ALO,SOFT,C4,2021,14.0,Bahrain Grand Prix,9.0,1
97.765,11.0,1.6080000000001746,0.9929999999999382,0,0,GIO,MEDIUM,C3,2021,11.0,Bahrain Grand Prix,10.0,1
98.086,11.0,0.9929999999999382,0.3789999999999054,0,0,RAI,MEDIUM,C3,2021,11.0,Bahrain Grand Prix,11.0,1
97.837,11.0,0.3789999999999054,1.7269999999998618,0,0,PER,MEDIUM,C3,2021,12.0,Bahrain Grand Prix,12.0,1
97.945,11.0,1.7269999999998618,1.538000000000011,0,0,OCO,SOFT,C4,2021,11.0,Bahrain Grand Prix,13.0,1
97.593,11.0,1.538000000000011,1.818000000000211,0,0,TSU,MEDIUM,C3,2021,14.0,Bahrain Grand Prix,14.0,1
98.184,11.0,1.818000000000211,2.512000000000171,0,0,VET,MEDIUM,C3,2021,11.0,Bahrain Grand Prix,15.0,1
98.471,11.0,2.512000000000171,2.0339999999996508,0,0,RUS,SOFT,C4,2021,11.0,Bahrain Grand Prix,16.0,1
98.28,11.0,2.0339999999996508,10.715000000000146,0,0,LAT,SOFT,C4,2021,11.0,Bahrain Grand Prix,17.0,1
