gp_idx,reward_type,final_position,total_time,points,changed_compound
0,position,5,5656.695661793912,10,True
0,position,6,5687.220804845586,8,True
0,position,8,5662.123253371695,4,True
0,position,1,5590.132823995679,25,True
0,position,3,5656.035526167616,15,True
0,position,7,5666.623581605294,6,True
0,position,5,5641.7355434265855,10,True
0,position,6,5682.616503549167,8,True
0,position,11,5680.314420425088,0,True
0,position,3,5658.970237647016,15,True
0,position,4,5647.512730017659,12,True
0,position,10,5722.5382655998765,1,True
0,position,2,5610.685239561171,18,True
0,position,10,5707.62642345514,1,True
0,position,4,5693.79666944762,12,True
0,position,7,5692.565107268005,6,True
0,position,10,5683.610891174603,1,True
0,position,8,5695.894661589478,4,True
0,position,7,5685.678980479848,6,True
0,position,8,5688.943398927285,4,True
0,position,20,5784.872388084433,0,True
0,position,9,5670.666326786274,2,True
0,position,14,5732.209903347376,0,True
0,position,7,5624.459144574288,6,True
0,position,13,5711.354965182381,0,True
0,position,10,5730.324487228662,1,True
0,position,9,5717.6912988306985,2,True
0,position,15,5760.71126405762,0,True
0,position,6,5662.159401746782,8,True
0,position,10,5721.98738745999,1,True
0,position,5,5640.111968785627,10,True
0,position,17,5760.455169184001,0,True
0,position,7,5657.5687813786,6,True
0,position,8,5667.405857459205,4,True
0,position,7,5695.059310966145,6,True
0,position,20,5744.302721835417,0,True
0,position,4,5616.850960571996,12,True
0,position,7,5688.319681500563,6,True
0,position,6,5636.439061946908,8,True
0,position,14,5722.108809446394,0,True
0,position,6,5652.451992168368,8,True
0,position,8,5669.067201382794,4,True
0,position,8,5707.417252841248,4,True
0,position,11,5722.74624715325,0,True
0,position,15,5720.268232167707,0,True
0,position,2,5621.498743962654,18,True
0,position,4,5670.037139495629,12,True
0,position,5,5638.489664042917,10,True
0,position,7,5677.961240813546,6,True
0,position,15,5732.882985108244,0,True
0,position,15,5735.021520517276,0,True
0,position,12,5707.066337328152,0,True
0,position,9,5714.285164809742,2,True
0,position,5,5616.419475109872,10,True
0,position,11,5708.175181414893,0,True
0,position,11,5679.6944375959465,0,True
0,position,8,5671.850490804554,4,True
0,position,5,5644.245363070507,10,True
0,position,15,5742.57980374486,0,True
0,position,10,5706.058871969098,1,True
0,position,7,5677.202712776245,6,True
0,position,9,5665.163986909041,2,True
0,position,8,5705.996679781513,4,True
0,position,8,5702.999335710739,4,True
0,position,11,5733.278844413769,0,True
0,position,10,5679.221626312459,1,True
0,position,11,5699.552020180323,0,True
0,position,13,5702.029934416338,0,True
0,position,4,5698.026118154355,12,True
0,position,19,5759.269111822843,0,True
0,position,1,5630.121353424476,25,True
0,position,9,5675.064532526745,2,True
0,position,5,5648.277826950799,10,True
0,position,5,5671.340721944575,10,True
0,position,8,5675.644581636504,4,True
0,position,10,5712.946277991197,1,True
0,position,7,5672.160924487219,6,True
0,position,5,5662.448866180374,10,True
0,position,8,5718.665487711712,4,True
0,position,7,5670.825153393299,6,True
0,position,13,5721.194875700935,0,True
0,position,8,5650.055688076061,4,True
0,position,5,5660.732918516673,10,True
0,position,4,5658.952959046252,12,True
0,position,9,5674.1134317984315,2,True
0,position,6,5645.923696620037,8,True
0,position,7,5638.049069337594,6,True
0,position,2,5642.026655671956,18,True
0,position,7,5663.725115111433,6,True
0,position,4,5625.17203703025,12,True
0,position,1,5608.295144729474,25,True
0,position,5,5626.808944238861,10,True
0,points,5,5670.5774525084025,10,True
0,points,20,5779.732178792296,0,True
0,points,11,5685.983135317052,0,True
0,points,6,5684.944472224931,8,True
0,points,7,5697.352739649103,6,True
0,points,11,5689.532926143071,0,True
0,points,12,5714.715604685341,0,True
0,points,17,5733.914192589833,0,True
0,points,8,5700.7430563525995,4,True
0,points,4,5656.276214419335,12,True
0,points,7,5700.184536711574,6,True
0,points,11,5748.844449914794,0,True
0,points,3,5678.10716889126,15,True
0,points,6,5658.490413492829,8,True
0,points,5,5653.815905372916,10,True
0,points,7,5664.992122493597,6,True
0,points,7,5663.1463869150475,6,True
0,points,11,5720.391181903947,0,True
0,points,7,5679.303702987162,6,True
0,points,5,5635.281335000128,10,True
0,points,8,5737.0455080840175,4,True
0,points,14,5732.763049390252,0,True
0,points,13,5728.523065178627,0,True
0,points,6,5655.065658269371,8,True
0,points,2,5620.539553499096,18,True
0,points,5,5725.537960170914,10,True
0,points,5,5655.366899013948,10,True
0,points,12,5722.315907009791,0,True
0,points,4,5677.200258430162,12,True
0,points,9,5724.456581824012,2,True
0,points,11,5733.109191472668,0,True
0,points,9,5698.335170851862,2,True
0,points,12,5711.616499813385,0,True
0,points,2,5613.030636476485,18,True
0,points,10,5703.025130433084,1,True
0,points,18,5762.669441157821,0,True
0,points,20,5789.323027129316,0,True
0,points,5,5659.13841101277,10,True
0,points,6,5659.1637398975945,8,True
0,points,2,5632.4472647099865,18,True
0,points,3,5644.916284655191,15,True
0,points,4,5664.912910691201,12,True
0,points,18,5744.844088704751,0,True
0,points,2,5602.689546416426,18,True
0,points,7,5691.105732332994,6,True
0,points,5,5620.648572654393,10,True
0,points,17,5763.245202858802,0,True
0,points,2,5626.107819220106,18,True
0,points,5,5641.576021614543,10,True
0,points,10,5723.843813174425,1,True
0,points,7,5720.623814711093,6,True
0,points,8,5641.25844804615,4,True
0,points,3,5651.914184370157,15,True
0,points,5,5661.051567977092,10,True
0,points,5,5641.555782424293,10,True
0,points,7,5650.027571722899,6,True
0,points,5,5654.02148736142,10,True
0,points,7,5670.187900608538,6,True
0,points,6,5649.498470956629,8,True
0,points,7,5670.768435645256,6,True
0,points,18,5757.898988598952,0,True
0,points,10,5696.32808747473,1,True
0,points,7,5669.501547225291,6,True
0,points,11,5738.282509101975,0,True
0,points,6,5635.528619119386,8,True
0,points,4,5637.3597103201355,12,True
0,points,14,5720.405525161676,0,True
0,points,4,5632.721021087426,12,True
0,points,9,5673.707842876697,2,True
0,points,6,5660.968303511249,8,True
0,points,8,5704.874869389214,4,True
0,points,11,5684.877499874863,0,True
0,points,7,5686.603289400852,6,True
0,points,17,5727.332173719553,0,True
0,points,18,5794.519529842289,0,True
0,points,3,5625.628356631259,15,True
0,points,18,5761.121193400175,0,True
0,points,6,5708.67513441645,8,True
0,points,9,5679.13750614767,2,True
0,points,9,5676.247008899597,2,True
0,points,2,5645.129263156694,18,True
0,points,9,5683.900510901482,2,True
0,points,5,5671.436755385281,10,True
0,points,8,5693.669979816083,4,True
0,points,10,5706.305088863082,1,True
0,points,16,5738.236957908296,0,True
0,points,8,5688.232196744062,4,True
0,points,14,5728.519296961465,0,True
0,points,6,5672.232070476725,8,True
0,points,5,5666.110656999403,10,True
0,points,9,5677.42268677087,2,True
0,points,4,5661.261790589049,12,True
0,points,9,5686.111992415572,2,True
0,points,14,5739.039923390127,0,True
0,points,8,5737.122076804284,4,True
0,points,14,5723.309849668793,0,True
0,points,8,5674.149784581541,4,True
0,points,12,5723.227240757791,0,True
0,points,5,5640.514550885648,10,True
0,points,7,5677.783957709847,6,True
0,points,5,5726.5921077968305,10,True
0,points,3,5617.4675857973,15,True
0,points,19,5778.708102743741,0,True
0,points,6,5646.330814745567,8,True
0,points,16,5758.8045044123255,0,True
0,points,2,5608.1133983746395,18,True
0,points,3,5604.073426586102,15,True
0,points,19,5812.116485389782,0,True
0,points,19,5771.823898277791,0,True
0,points,13,5712.476405703238,0,True
0,points,9,5677.598341504825,2,True
0,points,7,5680.473475384248,6,True
0,points,10,5711.58686111558,1,True
0,points,5,5672.451479866389,10,True
0,points,4,5641.320599223839,12,True
0,points,20,5744.313985144461,0,True
0,points,13,5732.5089041225665,0,True
0,points,7,5689.155174626474,6,True
0,points,5,5641.518714703453,10,True
0,points,14,5725.38818920883,0,True
0,points,7,5660.192015901655,6,True
0,points,15,5747.562402406875,0,True
0,points,7,5642.620803088295,6,True
0,points,9,5676.334947878449,2,True
0,points,5,5653.792205334318,10,True
0,points,8,5659.932982362969,4,True
0,points,2,5654.883805968574,18,True
0,points,5,5648.349288130788,10,True
0,points,3,5624.199675407191,15,True
0,points,6,5703.202726906524,8,True
0,points,9,5684.735436725556,2,True
0,points,9,5719.047255741611,2,True
0,points,7,5674.938509478787,6,True
0,points,6,5675.877435131794,8,True
0,points,3,5640.610848204922,15,True
0,points,7,5695.705962834762,6,True
0,points,9,5723.721612639346,2,True
0,points,20,5636.767116433,0,False
0,points,17,5758.987328381083,0,True
0,points,5,5706.753987760625,10,True
0,points,9,5687.319781995144,2,True
0,points,8,5676.461157187073,4,True
0,points,5,5621.55644251685,10,True
0,points,7,5705.600234970488,6,True
0,points,11,5689.114376348287,0,True
0,points,13,5726.603658848919,0,True
0,points,16,5747.89134795043,0,True
0,points,16,5764.530086554954,0,True
0,points,11,5715.779678656991,0,True
0,points,9,5683.351309943681,2,True
0,points,8,5705.572814692153,4,True
0,points,7,5687.0197141499375,6,True
0,points,10,5705.788180947904,1,True
0,points,4,5629.189423062929,12,True
0,points,5,5657.802103049836,10,True
0,points,8,5685.818471687504,4,True
0,points,11,5730.071271159592,0,True
0,points,10,5684.692633351003,1,True
0,points,11,5734.65216022399,0,True
0,points,8,5681.954782632163,4,True
0,points,6,5670.660025966492,8,True
0,points,6,5656.682666911763,8,True
0,points,8,5687.430460853345,4,True
0,points,12,5725.557959505006,0,True
0,points,7,5671.131415879237,6,True
0,points,8,5688.398695814027,4,True
0,points,20,5784.3836508498525,0,True
0,points,11,5720.373368905657,0,True
0,points,11,5707.993305047166,0,True
0,points,19,5755.398272207933,0,True
0,points,9,5705.854261762027,2,True
0,points,2,5642.311247002774,18,True
0,points,10,5723.3139040730375,1,True
0,points,5,5649.8879907736655,10,True
0,points,6,5679.658888609526,8,True
0,points,11,5695.424033493448,0,True
0,points,5,5629.337323996793,10,True
0,points,7,5678.404687692925,6,True
0,points,5,5649.696328037137,10,True
0,points,14,5741.781091693265,0,True
0,points,9,5686.133934700168,2,True
0,points,13,5744.977960334537,0,True
0,points,12,5686.708556844656,0,True
0,points,14,5714.564796306344,0,True
0,points,4,5640.985892899313,12,True
0,points,7,5651.726766807509,6,True
0,points,11,5700.748171351302,0,True
0,points,6,5650.542280160909,8,True
0,points,13,5734.972344903259,0,True
0,points,6,5657.128801196978,8,True
0,points,8,5669.827591150243,4,True
0,points,7,5723.719037244619,6,True
0,points,19,5755.656249677943,0,True
0,points,11,5706.968393257599,0,True
0,points,5,5653.560162683269,10,True
0,points,10,5735.894238415045,1,True
0,points,7,5656.8037016398075,6,True
0,points,5,5675.5080752687145,10,True
0,points,9,5675.205603001185,2,True
0,points,9,5661.790076193306,2,True
0,points,10,5711.961611992174,1,True
0,points,6,5664.7469585135705,8,True
0,points,16,5750.925642241163,0,True
0,points,5,5654.936010213716,10,True
0,points,11,5701.517316038739,0,True
0,points,8,5662.107888999883,4,True
0,points,5,5670.530964788122,10,True
0,points,6,5654.2737004326555,8,True
0,points,7,5679.226946848992,6,True
0,points,6,5660.43939637802,8,True
0,points,9,5703.0013458413505,2,True
0,points,4,5654.079791699858,12,True
0,points,12,5726.106729200802,0,True
0,points,7,5665.268141472265,6,True
0,points,5,5650.5681427485715,10,True
0,points,7,5651.143799344731,6,True
0,points,5,5669.481925577017,10,True
0,points,13,5711.971054729744,0,True
0,points,5,5665.003217279663,10,True
0,points,6,5650.305689859258,8,True
0,points,12,5693.423790727375,0,True
0,points,10,5707.325314633797,1,True
0,points,7,5672.979516268195,6,True
0,points,2,5606.1450017047255,18,True
0,points,10,5688.964137808794,1,True
0,points,6,5620.1574591245535,8,True
0,points,7,5651.02678989983,6,True
0,points,20,5792.121563437157,0,True
0,points,8,5653.302057913035,4,True
0,points,5,5643.053506586088,10,True
0,points,9,5688.09062763549,2,True
0,points,15,5730.140670931166,0,True
0,points,7,5702.933243375013,6,True
0,points,13,5738.731023229946,0,True
0,points,12,5726.295821855493,0,True
0,points,14,5737.541287005646,0,True
0,points,9,5712.332494935999,2,True
0,points,6,5651.5685257119585,8,True
0,points,4,5603.03826844592,12,True
0,points,8,5697.415562419061,4,True
0,points,13,5723.179977735408,0,True
0,points,7,5634.4533358053095,6,True
0,points,15,5712.622066270968,0,True
0,points,6,5668.968134492236,8,True
0,points,10,5689.472832132333,1,True
0,points,2,5642.666161126337,18,True
0,points,10,5681.499608257953,1,True
0,points,12,5747.598709445749,0,True
0,points,20,5752.677787409055,0,True
0,points,11,5714.405166345263,0,True
0,points,4,5645.5171460240845,12,True
0,points,8,5669.9887737661975,4,True
0,points,8,5672.393575608365,4,True
0,points,8,5756.5553412282015,4,True
0,points,15,5742.182044135188,0,True
0,points,7,5648.165186190769,6,True
0,points,4,5657.729096079455,12,True
0,points,11,5720.854778179186,0,True
0,points,8,5675.514195550431,4,True
0,points,11,5712.679090849979,0,True
0,points,18,5756.267911077117,0,True
0,points,3,5619.416664631677,15,True
0,points,15,5751.120489403848,0,True
0,points,11,5715.198050016161,0,True
0,points,5,5644.169490683621,10,True
0,points,20,5772.572328624076,0,True
0,points,5,5640.395070711045,10,True
0,points,5,5639.619527467324,10,True
0,points,3,5614.964783897309,15,True
0,points,7,5657.931273836153,6,True
0,points,5,5609.223013197641,10,True
0,points,12,5732.920217961733,0,True
0,points,4,5653.5548585460665,12,True
0,points,10,5698.609695394861,1,True
0,points,2,5641.771589476472,18,True
0,points,5,5637.600410394444,10,True
0,points,10,5741.093492364359,1,True
0,points,18,5754.141484384717,0,True
0,points,13,5743.114743598155,0,True
0,points,7,5641.905714587213,6,True
0,points,4,5647.661283254045,12,True
0,points,6,5678.905763627111,8,True
0,points,10,5737.382451863618,1,True
0,points,8,5689.778320704883,4,True
0,points,6,5619.183363145423,8,True
0,points,18,5747.614299948197,0,True
0,points,3,5679.649918286965,15,True
0,points,4,5609.244413219724,12,True
0,points,13,5706.422771361385,0,True
0,points,10,5697.723779902573,1,True
0,points,6,5653.448118587875,8,True
0,points,7,5655.331091346504,6,True
0,points,8,5641.533893834519,4,True
0,points,5,5678.206933170389,10,True
0,points,5,5669.439676840734,10,True
0,points,6,5676.7080362846455,8,True
0,points,8,5729.32241615198,4,True
0,points,16,5725.762080831828,0,True
0,points,10,5739.703366074546,1,True
0,points,10,5702.940221079347,1,True
0,points,9,5675.2104463688265,2,True
0,points,3,5649.715242761023,15,True
0,points,5,5658.661305198834,10,True
0,points,8,5655.024407928164,4,True
0,points,9,5673.194917590361,2,True
0,points,13,5713.876434571983,0,True
0,points,5,5651.552810159389,10,True
0,points,10,5694.0707424656175,1,True
0,points,10,5726.153316628649,1,True
0,points,10,5702.4851934149365,1,True
0,points,10,5687.427500224034,1,True
0,points,16,5712.206571274256,0,True
0,points,10,5686.747322002718,1,True
0,points,8,5670.561088003967,4,True
0,points,8,5663.193913557114,4,True
0,points,13,5752.092624685898,0,True
0,points,4,5630.203860667792,12,True
0,points,7,5676.118284733452,6,True
0,points,11,5733.1069202198305,0,True
0,points,6,5660.361803862197,8,True
0,points,12,5713.596976447167,0,True
0,points,7,5641.072449651201,6,True
0,points,12,5773.743207565144,0,True
0,points,15,5754.847619127548,0,True
0,points,7,5677.542672658174,6,True
0,points,7,5691.978659940983,6,True
0,points,4,5688.054510760627,12,True
0,points,10,5698.39791256595,1,True
0,points,10,5714.964850986828,1,True
0,points,7,5680.144625582524,6,True
0,points,8,5688.030670928165,4,True
0,points,3,5652.707994722863,15,True
0,points,7,5670.039523847525,6,True
0,points,11,5809.285248171688,0,True
0,points,2,5625.487681033491,18,True
0,points,5,5641.889715656801,10,True
0,points,4,5667.877960364694,12,True
0,points,14,5741.775206424765,0,True
0,points,4,5648.423677565013,12,True
0,points,5,5726.083186903894,10,True
0,points,10,5709.44898347513,1,True
0,points,8,5697.1054197678695,4,True
0,points,8,5646.045815062896,4,True
0,points,4,5613.312559803118,12,True
0,points,1,5643.658126860263,25,True
0,points,19,5728.15021247318,0,True
0,points,11,5693.118675167588,0,True
0,points,10,5687.526458990555,1,True
0,points,9,5708.498806662338,2,True
0,points,6,5676.458500610149,8,True
0,points,9,5686.880390598938,2,True
0,points,4,5618.784963917922,12,True
0,points,4,5632.131943175594,12,True
0,points,12,5726.895486109287,0,True
0,points,8,5716.904329152617,4,True
0,points,8,5666.610479837966,4,True
0,points,12,5714.047086701073,0,True
0,points,2,5634.948716422288,18,True
0,points,8,5691.906047625377,4,True
0,points,12,5719.29662885008,0,True
0,points,6,5702.383943362451,8,True
0,points,12,5718.522335029884,0,True
0,points,15,5720.666698213601,0,True
0,points,4,5648.989781090308,12,True
0,points,4,5678.55599946674,12,True
0,points,12,5714.905499149019,0,True
0,points,7,5678.6050228745935,6,True
0,points,6,5671.555762353439,8,True
0,points,9,5700.573735904635,2,True
0,points,12,5733.922194536149,0,True
0,points,19,5773.387032273975,0,True
0,points,7,5683.06452527303,6,True
0,points,4,5618.079753930585,12,True
0,points,10,5693.422256960335,1,True
0,points,3,5606.36578472209,15,True
0,points,7,5684.494387924047,6,True
0,points,11,5705.818058224145,0,True
0,points,11,5755.472631671413,0,True
0,points,19,5762.360304685193,0,True
0,points,9,5695.8792572535185,2,True
0,points,9,5698.042547989473,2,True
0,points,9,5726.124143785675,2,True
0,points,7,5664.0274921568625,6,True
0,points,9,5716.080101854431,2,True
0,points,4,5657.542010041549,12,True
0,points,7,5676.7048907475355,6,True
0,points,5,5678.6373500513255,10,True
0,points,3,5601.265123614934,15,True
0,points,11,5679.8744640271125,0,True
0,points,7,5672.994336529528,6,True
0,points,5,5679.434881538184,10,True
0,points,4,5649.184511063623,12,True
0,points,4,5622.578771394255,12,True
0,points,9,5675.509314723412,2,True
0,points,10,5692.303319164838,1,True
0,points,6,5671.04880078924,8,True
0,points,3,5646.1991830348725,15,True
0,points,11,5695.110924186067,0,True
0,points,11,5708.057403545744,0,True
0,points,9,5686.6070326524705,2,True
0,points,14,5702.205608283135,0,True
0,points,7,5660.512570925525,6,True
0,points,9,5711.278104044088,2,True
0,points,9,5694.221170767587,2,True
0,points,6,5675.652735600299,8,True
0,points,10,5702.7133898046295,1,True
0,points,7,5660.279207433149,6,True
0,points,10,5692.061563253279,1,True
0,points,5,5657.4344438937915,10,True
0,points,6,5666.289195498085,8,True
0,points,7,5704.610339102733,6,True
0,points,1,5593.882010398676,25,True
0,points,2,5626.9242430146405,18,True
0,points,3,5649.398246203846,15,True
0,points,5,5639.68808498866,10,True
0,points,6,5682.616503549167,8,True
0,points,12,5715.676097371663,0,True
0,points,3,5658.970237647016,15,True
0,points,9,5678.824747015637,2,True
0,points,6,5689.715225901506,8,True
0,points,2,5626.934940246407,18,True
0,points,8,5670.688620709089,4,True
0,points,8,5663.415057367609,4,True
0,points,13,5725.350971219145,0,True
0,points,5,5649.805309729379,10,True
0,points,9,5679.950008333971,2,True
0,points,7,5685.985943729301,6,True
0,points,8,5688.943398927285,4,True
0,points,9,5690.887796560317,2,True
0,points,9,5670.666326786274,2,True
0,points,12,5715.472104648262,0,True
0,points,15,5723.524523910936,0,True
0,points,13,5711.354965182381,0,True
0,points,11,5723.197858735702,0,True
0,points,6,5693.417581986723,8,True
0,points,11,5733.017695506771,0,True
0,points,7,5690.714602867091,6,True
0,points,6,5688.030252290708,8,True
0,points,7,5683.900531729484,6,True
0,points,14,5746.558855106176,0,True
0,points,11,5685.7091573147045,0,True
0,points,2,5610.6035746469315,18,True
0,points,10,5707.531636498455,1,True
0,points,8,5688.041755566486,4,True
0,points,3,5596.886511149698,15,True
0,points,15,5727.6121175195785,0,True
0,points,4,5629.633111233426,12,True
0,points,14,5722.108809446394,0,True
0,points,6,5645.76503118043,8,True
0,points,8,5669.067201382794,4,True
0,points,5,5658.151044088918,10,True
0,points,6,5670.574722847689,8,True
0,points,10,5692.618321074264,1,True
0,points,3,5618.238566884928,15,True
0,points,5,5682.902141697473,10,True
0,points,7,5684.017757840027,6,True
0,points,7,5686.606851963887,6,True
0,points,15,5732.882985108244,0,True
0,points,15,5735.021520517276,0,True
0,points,6,5694.274666021854,8,True
0,points,12,5704.171151857335,0,True
0,points,5,5616.419475109872,10,True
0,points,11,5709.24355108094,0,True
0,points,7,5660.021893912123,6,True
0,points,3,5666.165871339677,15,True
0,points,4,5655.248903108574,12,True
0,points,15,5742.57980374486,0,True
0,points,10,5706.058871969098,1,True
0,points,13,5724.049207480776,0,True
0,points,16,5743.182472336623,0,True
0,points,8,5703.187156333849,4,True
0,points,6,5693.654068012079,8,True
0,points,10,5731.74402113249,1,True
0,points,10,5685.813515352296,1,True
0,points,5,5686.822509924624,10,True
0,points,6,5655.022392128933,8,True
0,points,4,5698.026118154355,12,True
0,points,19,5759.269111822843,0,True
0,points,2,5644.367835911092,18,True
0,points,9,5675.064532526745,2,True
0,points,8,5748.6721997405175,4,True
0,points,1,5612.704031562692,25,True
0,points,8,5675.644581636504,4,True
0,points,7,5628.262348600045,6,True
0,points,8,5634.556441888236,4,True
0,points,10,5702.604739464632,1,True
0,points,8,5718.665487711712,4,True
0,points,7,5670.825153393299,6,True
0,points,9,5694.088766014134,2,True
0,points,6,5658.516472119837,8,True
0,points,5,5663.825714136174,10,True
0,points,4,5672.463814837851,12,True
0,points,11,5683.155795645291,0,True
0,points,5,5641.497161030271,10,True
0,points,6,5654.287104475664,8,True
0,points,1,5626.279155244467,25,True
0,points,7,5664.724300281726,6,True
0,points,6,5697.340955931941,8,True
0,points,2,5621.988819335382,18,True
0,points,7,5668.32428777174,6,True
2,mix,14,5458.108059056525,0,True
2,mix,13,5473.2130171180515,0,True
2,mix,14,5461.788839978672,0,True
2,mix,11,5474.816112807288,0,True
2,mix,18,5488.072908303041,0,True
2,mix,16,5452.808403998501,0,True
2,mix,14,5463.446765043261,0,True
2,mix,18,5474.728646166546,0,True
2,mix,14,5491.102189732695,0,True
2,mix,9,5408.013515113315,2,True
2,mix,12,5454.181016026383,0,True
2,mix,15,5479.1732398296135,0,True
2,mix,14,5450.203029118863,0,True
2,mix,15,5468.139787075867,0,True
2,mix,17,5480.2243345016,0,True
2,mix,12,5430.991453778804,0,True
2,mix,11,5440.133354004253,0,True
2,mix,7,5430.7861732307565,6,True
2,mix,8,5453.307523600535,4,True
2,mix,10,5462.264151115728,1,True
2,mix,16,5481.807035483767,0,True
2,mix,4,5407.630137498979,12,True
2,mix,11,5465.127207338761,0,True
2,mix,9,5442.754706091046,2,True
2,mix,8,5432.208804646627,4,True
2,mix,13,5452.524910119656,0,True
2,mix,11,5433.22333126159,0,True
2,mix,10,5457.921510715858,1,True
2,mix,8,5413.560170460734,4,True
2,mix,12,5466.31603316667,0,True
2,mix,20,5515.966603217965,0,True
2,mix,18,5470.8351551014985,0,True
2,mix,13,5443.5185036393395,0,True
2,mix,20,5469.288444454692,0,True
2,mix,8,5406.755624256128,4,True
2,mix,6,5404.920251980712,8,True
2,mix,13,5441.521597477929,0,True
2,mix,11,5432.660513040815,0,True
2,mix,14,5467.0366586130185,0,True
2,mix,8,5443.644965944908,4,True
2,mix,16,5492.024844040753,0,True
2,mix,18,5468.66143800583,0,True
2,mix,12,5471.7117030991285,0,True
2,mix,17,5474.177824515997,0,True
2,mix,11,5462.456133811297,0,True
2,mix,10,5421.1805322528235,1,True
2,mix,18,5473.292429966027,0,True
2,mix,17,5467.622349879027,0,True
2,mix,9,5436.31405838599,2,True
2,mix,13,5440.618091548669,0,True
2,mix,11,5448.334898886541,0,True
2,mix,6,5412.944685574332,8,True
2,mix,7,5393.127106010001,6,True
2,mix,10,5435.306475879443,1,True
2,mix,15,5483.823771689283,0,True
2,mix,7,5417.74225961861,6,True
2,mix,13,5453.83911057848,0,True
2,mix,14,5458.235950526319,0,True
2,mix,13,5473.347606497085,0,True
2,mix,17,5488.89436399437,0,True
2,mix,13,5442.842953675419,0,True
2,mix,10,5423.033461826577,1,True
2,mix,11,5446.098697838868,0,True
2,mix,7,5412.2766310260085,6,True
2,mix,20,5469.358494223288,0,True
2,mix,18,5492.57508842468,0,True
2,mix,15,5474.865808507389,0,True
2,mix,17,5470.416824834195,0,True
2,mix,6,5415.5927631073955,8,True
2,mix,6,5444.626635801604,8,True
2,mix,14,5457.5457573772655,0,True
2,mix,18,5468.615989676464,0,True
2,mix,10,5425.647682543778,1,True
2,mix,9,5452.908666196476,2,True
2,mix,11,5432.398484640433,0,True
2,mix,8,5423.210046420923,4,True
2,mix,18,5466.663242964305,0,True
2,mix,10,5446.514035762383,1,True
2,mix,14,5457.216393824131,0,True
2,mix,9,5419.8789260554595,2,True
2,mix,8,5411.313420792563,4,True
2,mix,7,5424.262664911833,6,True
2,mix,4,5397.591544807371,12,True
2,mix,15,5475.648381485804,0,True
2,mix,13,5484.427391601804,0,True
2,mix,17,5468.399813759792,0,True
2,mix,7,5408.907110022268,6,True
2,mix,6,5412.114511355894,8,True
2,mix,11,5453.918848240696,0,True
2,mix,12,5450.056317845444,0,True
2,mix,19,5481.4319107956,0,True
2,mix,6,5403.0349501864885,8,True
2,mix,10,5435.472575795995,1,True
2,mix,12,5477.352188377123,0,True
2,mix,16,5462.576275582904,0,True
2,mix,8,5445.958004181963,4,True
2,mix,13,5444.64268269334,0,True
2,mix,15,5466.13776394352,0,True
2,mix,14,5467.654986426864,0,True
2,mix,10,5429.039117472599,1,True
2,mix,10,5428.493893565913,1,True
2,mix,16,5462.894099285512,0,True
2,mix,16,5475.39466886018,0,True
2,mix,11,5463.000361293253,0,True
2,mix,17,5497.364641904481,0,True
2,mix,11,5440.33764059537,0,True
2,mix,8,5435.671703093409,4,True
2,mix,14,5456.198884695801,0,True
2,mix,13,5453.544678044829,0,True
2,mix,13,5474.394679741795,0,True
2,mix,14,5451.38628684821,0,True
2,mix,8,5430.614273456799,4,True
2,mix,7,5416.1938042577085,6,True
2,mix,18,5462.745866134846,0,True
2,mix,11,5456.774835573464,0,True
2,mix,15,5466.002669769898,0,True
2,mix,11,5481.651144268609,0,True
2,mix,10,5441.1771830178295,1,True
2,mix,14,5465.355977094737,0,True
2,mix,19,5472.4569004641335,0,True
2,mix,7,5407.0241330995395,6,True
2,mix,8,5426.432228223,4,True
2,mix,13,5465.508269347575,0,True
2,mix,14,5452.584549398591,0,True
2,mix,19,5488.474177239096,0,True
2,mix,12,5444.285000629289,0,True
2,mix,9,5440.882847614387,2,True
2,mix,13,5448.750307815385,0,True
2,mix,9,5443.75495430505,2,True
2,mix,17,5463.428095078394,0,True
2,mix,11,5448.4568316706445,0,True
2,mix,11,5457.616024314317,0,True
2,mix,5,5401.655404495999,10,True
2,mix,15,5484.465916229256,0,True
2,mix,10,5442.218265814651,1,True
2,mix,10,5433.716535211881,1,True
2,mix,12,5456.8784560327895,0,True
2,mix,14,5473.178189606344,0,True
2,mix,17,5471.63681215958,0,True
2,mix,12,5440.157291848985,0,True
2,mix,13,5456.832570687885,0,True
2,mix,13,5458.123498494666,0,True
2,mix,14,5462.707099714179,0,True
2,mix,15,5497.172625654996,0,True
2,mix,6,5425.967344850557,8,True
2,mix,6,5390.464791432109,8,True
2,mix,11,5434.883753265148,0,True
2,mix,18,5463.819858204361,0,True
2,mix,16,5479.000146822682,0,True
2,mix,6,5398.55095957944,8,True
2,mix,6,5395.994411321613,8,True
2,mix,6,5411.700700077398,8,True
2,mix,20,5465.662723608398,0,True
2,mix,12,5471.809134074791,0,True
2,mix,12,5440.191415149399,0,True
2,mix,7,5405.152467816446,6,True
2,mix,10,5434.084610042046,1,True
2,mix,6,5398.284660452564,8,True
2,mix,7,5427.184839190973,6,True
2,mix,16,5491.3118915323075,0,True
2,mix,10,5467.559427925799,1,True
2,mix,9,5439.964954053204,2,True
2,mix,6,5419.965306872087,8,True
2,mix,11,5440.296280974945,0,True
2,mix,18,5465.791340015446,0,True
2,mix,13,5448.005391211202,0,True
2,mix,7,5422.4898437963,6,True
2,mix,6,5417.351256031165,8,True
2,mix,6,5427.895509465271,8,True
2,mix,5,5416.021847710885,10,True
